1 -25.7407 1 98.9363 99.7813 0.9927
2 -25.7962 1 98.9189 99.7615 0.9929
3 -27.2341 1 98.9101 100.0234 0.9928
4 -25.9548 1 98.8311 99.8021 0.9928
5 -29.9329 1 98.8504 100.0279 0.9927
