"SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","F","D","E","R","X","species","year"
3076420000,156610000,0,4253970000,135318000,0,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",25
3243080000,73138100,0.07,4267910000,108863000,0.0595461,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",26
3223290000,139306000,0.07,4047220000,105105000,0.0626607,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",27
3177530000,170790000,0.07,3830610000,140452000,0.0650131,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",28
3085770000,123981000,0.07,3607600000,108975000,0.0667235,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",29
3005080000,108754000,0.07,3410400000,122723000,0.0688775,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",30
2938380000,83238800,0.07,3245350000,81434900,0.0709233,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",31
2859510000,189895000,0.07,3085650000,148211000,0.0724855,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",32
2761490000,137126000,0.07,2936010000,135440000,0.0731542,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",33
2668870000,73213700,0.07,2807360000,111316000,0.0743253,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",34
2626160000,75406200,0.07,2731200000,74846200,0.0755767,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",35
2576610000,124878000,0.07,2672430000,146575000,0.07556,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",36
2492940000,66676100,0.07,2582180000,58620500,0.075086,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",37
2400080000,110057000,0.07,2514730000,107456000,0.0737236,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",38
2312220000,102277000,0.07,2457400000,164872000,0.0728146,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",39
2214520000,85441600,0.07,2372810000,112077000,0.0718421,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",40
2137240000,55200500,0.07,2337620000,64461100,0.0705825,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",41
2.069e+09,70811700,0.07,2359270000,67865700,0.0673356,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",42
1.994e+09,128822000,0.07,2337040000,114224000,0.0655233,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",43
1904860000,117980000,0.07,2296840000,89695300,0.0632755,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",44
1832880000,113072000,0.07,2254910000,119401000,0.0635265,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",45
1804260000,70667300,0.07,2212750000,65924300,0.0634301,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",46
1802920000,189712000,0.07,2183740000,178934000,0.0643521,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",47
1808080000,106123000,0.07,2152460000,105012000,0.0652379,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",48
1826670000,124961000,0.07,2163140000,134678000,0.0665852,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",49
1891840000,87896700,0.07,2224450000,76524100,0.067703,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",50
1947400000,206460000,0.07,2275380000,227249000,0.0704455,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",51
1994150000,114238000,0.07,2297960000,123773000,0.0701525,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",52
2042540000,66055800,0.07,2346960000,64364600,0.0712015,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",53
2126570000,57567600,0.07,2483170000,56025100,0.0692415,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",54
2170110000,121058000,0.07,2507720000,117306000,0.0691935,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",55
2155790000,97452700,0.07,2542260000,101567000,0.0681882,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",56
2109710000,81257200,0.07,2465330000,82744300,0.0678724,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",57
2069070000,56393500,0.07,2498590000,61258800,0.0692128,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",58
2020150000,186471000,0.07,2365860000,187833000,0.0687258,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",59
1955780000,68092900,0.07,2298400000,79110700,0.0676444,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",60
1907010000,217650000,0.07,2186310000,214375000,0.0677594,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",61
1907870000,106774000,0.07,2236310000,104183000,0.066724,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",62
1924930000,52557400,0.07,2275470000,47346500,0.0683697,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",63
2003730000,147905000,0.07,2366130000,136530000,0.0672725,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",64
2045900000,113408000,0.07,2380970000,113132000,0.0676796,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",65
2057410000,149797000,0.07,2507500000,164583000,0.067713,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",66
2081820000,170457000,0.07,2525240000,174025000,0.0684623,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",67
2105430000,79477500,0.07,2548750000,75685500,0.0676049,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",68
2156300000,100221000,0.07,2626660000,113559000,0.068651,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",69
2210480000,66200500,0.07,2688250000,74595200,0.068827,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",70
2222400000,111246000,0.07,2577040000,122537000,0.071041,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",71
2202980000,97909300,0.07,2584850000,89975600,0.0707353,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",72
2153240000,139310000,0.07,2500780000,131927000,0.0704146,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",73
2105310000,139052000,0.07,2506970000,125573000,0.068919,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",74
2067350000,127549000,0.07,2421980000,140948000,0.0698836,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",75
2063690000,221240000,0.07,2385010000,228426000,0.0675527,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",76
2082890000,86843800,0.07,2395500000,89709900,0.0668532,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",77
2138920000,63334600,0.07,2514040000,70010000,0.0672322,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",78
2229990000,59775700,0.07,2625670000,61076700,0.0666489,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",79
2262330000,137233000,0.07,2639400000,121443000,0.0658959,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",80
2235330000,53898500,0.07,2578450000,54328600,0.0686294,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",81
2180840000,174226000,0.07,2513020000,174095000,0.0690425,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",82
2126980000,126039000,0.07,2410990000,120711000,0.0695904,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",83
2069490000,78063100,0.07,2339750000,79959100,0.0701895,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",84
2066960000,55745300,0.07,2325840000,57788700,0.0697823,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",85
2065660000,89812000,0.07,2262240000,90326500,0.0695288,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",86
2035420000,88335400,0.07,2192840000,85551100,0.0696869,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",87
1979750000,70569100,0.07,2110290000,59008900,0.0695003,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",88
1923080000,115874000,0.07,2008100000,121395000,0.0702025,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",89
1862800000,193153000,0.07,1988410000,208487000,0.0713492,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",90
1808430000,102175000,0.07,2080430000,103605000,0.0708232,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",91
1807990000,80275200,0.07,2063400000,80933200,0.0693166,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",92
1863110000,99910800,0.07,2192050000,103900000,0.0685185,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",93
1902760000,62623700,0.07,2259660000,76471600,0.0683872,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",94
1921950000,101925000,0.07,2242370000,97111900,0.0686088,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",95
1919760000,102292000,0.07,2198580000,97546900,0.06916,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",96
1891410000,112452000,0.07,2165510000,107734000,0.0696001,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",97
1867420000,123009000,0.07,2105580000,114603000,0.069602,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",98
1851870000,202123000,0.07,2149870000,205205000,0.0695512,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",99
1854200000,130197000,0.07,2117630000,110202000,0.0691938,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",100
4082630000,179006000,0,4603190000,138138000,0,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",1
4082630000,108012000,0,4603190000,137754000,0,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",2
4095950000,326581000,0,4603230000,137375000,0,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",3
4125540000,130524000,0,4603140000,136999000,0,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",4
4191800000,89370400,0,4602500000,136623000,0,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",5
4350590000,148935000,0,4601050000,136253000,0,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",6
4462980000,72612200,0,4598670000,135875000,0,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",7
4527340000,69600400,0,4595250000,135478000,0,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",8
4549350000,99354300,0,4590680000,135116000,0,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",9
4490770000,95047400,0,4585090000,134754000,0,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",10
4377240000,51313400,0,4578660000,134324000,0,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",11
4239130000,79450800,0,4571490000,133970000,0,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",12
4076180000,67878700,0,4563580000,133691000,0,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",13
3887790000,239087000,0,4554860000,133200000,0,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",14
3698630000,126140000,0,4545540000,132827000,0,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",15
3558160000,174050000,0,4535600000,132561000,0,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",16
3526880000,245862000,0,4525140000,132079000,0,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",17
3542550000,175771000,0,4514380000,131694000,0,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",18
3643820000,164814000,0,4503290000,131463000,0,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",19
3823830000,117584000,0,4491890000,131073000,0,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",20
4017880000,92023900,0,4480320000,130561000,0,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",21
4192470000,142418000,0,4468650000,130012000,0,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",22
4303560000,221788000,0,4456860000,129491000,0,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",23
4353670000,185115000,0,4444710000,128814000,0,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",24
4400490000,165656000,0,4432150000,128192000,0,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",25
4.481e+09,63514500,0.07,4419110000,141997000,0.073767,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",26
4269170000,206471000,0.07,4101170000,157555000,0.0759182,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",27
4048840000,87816700,0.07,3820230000,129250000,0.0771328,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",28
3814700000,111315000,0.07,3596540000,105593000,0.0771937,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",29
3620780000,91991200,0.07,3417410000,121201000,0.0773719,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",30
3406370000,100403000,0.07,3244370000,111464000,0.07654,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",31
3196620000,89373400,0.07,3083020000,94675700,0.0754542,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",32
2988970000,237396000,0.07,2947280000,174013000,0.073676,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",33
2793890000,190320000,0.07,2816390000,117388000,0.071831,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",34
2652890000,108883000,0.07,2719530000,93266000,0.0711041,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",35
2624330000,76637900,0.07,2676040000,76520000,0.0728653,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",36
2631650000,123929000,0.07,2624740000,126294000,0.0749525,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",37
2612670000,157674000,0.07,2533540000,129791000,0.0766919,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",38
2564490000,94303700,0.07,2448810000,127667000,0.0778871,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",39
2525410000,130190000,0.07,2407230000,108581000,0.0777211,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",40
2494040000,123497000,0.07,2372560000,112463000,0.0779421,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",41
2448940000,108014000,0.07,2331170000,112043000,0.0781487,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",42
2414360000,130826000,0.07,2304780000,129409000,0.0780881,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",43
2379820000,183109000,0.07,2301280000,178242000,0.077106,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",44
2345850000,115202000,0.07,2304550000,113331000,0.0764795,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",45
2340640000,186185000,0.07,2329870000,176687000,0.0751881,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",46
2365260000,147208000,0.07,2385190000,164927000,0.0746466,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",47
2395060000,76595300,0.07,2436690000,69500100,0.0744198,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",48
2453990000,58084300,0.07,2524640000,71171600,0.073967,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",49
2487930000,77484000,0.07,2591370000,86691200,0.0727738,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",50
2458800000,143999000,0.07,2651560000,145430000,0.0715643,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",51
2377750000,110406000,0.07,2563640000,108048000,0.0706494,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",52
2290010000,76033300,0.07,2489350000,68422500,0.0692656,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",53
2230100000,101788000,0.07,2491780000,98662200,0.0677416,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",54
2170180000,101377000,0.07,2447980000,108737000,0.0673211,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",55
2105050000,57373100,0.07,2440550000,69765200,0.0683324,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",56
2051300000,114035000,0.07,2425380000,108868000,0.0677792,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",57
1994220000,203794000,0.07,2358280000,217637000,0.0678736,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",58
1930130000,111691000,0.07,2253930000,133462000,0.0672895,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",59
1919210000,73076000,0.07,2320770000,86738300,0.0660364,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",60
1969320000,62387300,0.07,2285810000,73396100,0.06657,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",61
2003610000,65502100,0.07,2375060000,72546300,0.066267,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",62
2000590000,144303000,0.07,2375040000,142260000,0.0644016,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",63
1959770000,63803600,0.07,2331390000,76531600,0.0634761,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",64
1914740000,185107000,0.07,2308780000,214591000,0.0630881,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",65
1889380000,100602000,0.07,2410450000,122754000,0.064136,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",66
1874020000,105960000,0.07,2431130000,124123000,0.0625779,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",67
1910480000,31663000,0.07,2451190000,29102900,0.0623037,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",68
1938280000,143307000,0.07,2531290000,184036000,0.0607983,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",69
1941120000,142376000,0.07,2563060000,136209000,0.0607096,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",70
1913360000,67724300,0.07,2395340000,90103900,0.0605655,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",71
1922460000,122488000,0.07,2455880000,134022000,0.0613057,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",72
1936610000,166590000,0.07,2467320000,174791000,0.0607728,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",73
1933460000,134168000,0.07,2495760000,139164000,0.0615579,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",74
1.959e+09,132031000,0.07,2563480000,135931000,0.0610173,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",75
2016690000,126105000,0.07,2717770000,149061000,0.0593434,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",76
2078870000,82879700,0.07,2711270000,95486000,0.0605092,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",77
2138840000,62875400,0.07,2898170000,69254900,0.0610197,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",78
2176580000,99124200,0.07,2896520000,98182400,0.0623322,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",79
2166050000,83131000,0.07,2826530000,81207400,0.0605619,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",80
2119440000,50795200,0.07,2678190000,71092300,0.0582582,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",81
2063260000,99338800,0.07,2608590000,121143000,0.0589716,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",82
1987030000,109048000,0.07,2504430000,109424000,0.0585308,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",83
1899310000,190708000,0.07,2417480000,244891000,0.0578292,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",84
1837050000,134837000,0.07,2352640000,148790000,0.0575543,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",85
1825420000,81576600,0.07,2411730000,121805000,0.0582005,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",86
1881470000,156904000,0.07,2563350000,197043000,0.0580278,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",87
1939790000,96002400,0.07,2694740000,120317000,0.0567686,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",88
1988740000,147799000,0.07,2797440000,203939000,0.0555883,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",89
2046340000,131608000,0.07,2898520000,136980000,0.0549222,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",90
2086780000,79738200,0.07,2969940000,97657000,0.0548277,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",91
2137100000,217602000,0.07,3105920000,276211000,0.0535932,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",92
2168230000,131735000,0.07,3123450000,150333000,0.0533261,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",93
2196590000,125560000,0.07,3186580000,153354000,0.0528285,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",94
2270680000,74081500,0.07,3351800000,94450600,0.052077,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",95
2327430000,61656700,0.07,3432970000,64426000,0.051739,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",96
2353720000,103922000,0.07,3477540000,139013000,0.0510132,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",97
2322080000,95426800,0.07,3450110000,94085400,0.0509155,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",98
2253440000,151854000,0.07,3348430000,146902000,0.0511556,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",99
2181130000,94818900,0.07,3276360000,131011000,0.0507882,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",100
4082630000,155667000,0,5082330000,148848000,0,"F0-D6-E0-R0-X6-cow",3,"F0","D6","E0","R0","X6","cow",1
4082630000,124314000,0,5082330000,148510000,0,"F0-D6-E0-R0-X6-cow",3,"F0","D6","E0","R0","X6","cow",2
