"SSB_MSY_om","TotYield_MSY_om","SSB_Unfished_om","depletion_om","params_on_bound_om","NatM_p_1_Fem_GP_1_om","L_at_Amin_Fem_GP_1_om","L_at_Amax_Fem_GP_1_om","VonBert_K_Fem_GP_1_om","CV_young_Fem_GP_1_om","CV_old_Fem_GP_1_om","Wtlen_1_Fem_om","Wtlen_2_Fem_om","Mat50%_Fem_om","Mat_slope_Fem_om","Eggs/kg_inter_Fem_om","Eggs/kg_slope_wt_Fem_om","RecrDist_GP_1_om","RecrDist_Area_1_om","RecrDist_Seas_1_om","CohortGrowDev_om","SR_LN_R0_om","SR_BH_steep_om","SR_sigmaR_om","SR_envlink_om","SR_R1_offset_om","SR_autocorr_om","InitF_1Fishery_om","LnQ_base_1_Fishery_om","LnQ_base_2_Survey_om","LnQ_base_3_CPUE_om","AgeSel_1P_1_Fishery_om","AgeSel_1P_2_Fishery_om","AgeSel_1P_3_Fishery_om","AgeSel_1P_4_Fishery_om","AgeSel_1P_5_Fishery_om","AgeSel_1P_6_Fishery_om","AgeSel_2P_1_Survey_om","AgeSel_2P_2_Survey_om","AgeSel_2P_3_Survey_om","AgeSel_2P_4_Survey_om","AgeSel_2P_5_Survey_om","AgeSel_2P_6_Survey_om","Catch_endyear_om","NLL_TOTAL_om","NLL_Catch_om","NLL_Equil_catch_om","NLL_Survey_om","NLL_Discard_om","NLL_Mean_body_wt_om","NLL_Length_comp_om","NLL_Age_comp_om","NLL_Size_at_age_om","NLL_SizeFreq_om","NLL_Morphcomp_om","NLL_Tag_comp_om","NLL_Tag_negbin_om","NLL_Recruitment_om","NLL_Forecast_Recruitment_om","NLL_Parm_priors_om","NLL_Parm_softbounds_om","NLL_Parm_devs_om","NLL_Crash_Pen_om","SSB_MSY_em","TotYield_MSY_em","SSB_Unfished_em","depletion_em","params_on_bound_em","NatM_p_1_Fem_GP_1_em","L_at_Amin_Fem_GP_1_em","L_at_Amax_Fem_GP_1_em","VonBert_K_Fem_GP_1_em","CV_young_Fem_GP_1_em","CV_old_Fem_GP_1_em","Wtlen_1_Fem_em","Wtlen_2_Fem_em","Mat50%_Fem_em","Mat_slope_Fem_em","Eggs/kg_inter_Fem_em","Eggs/kg_slope_wt_Fem_em","RecrDist_GP_1_em","RecrDist_Area_1_em","RecrDist_Seas_1_em","CohortGrowDev_em","SR_LN_R0_em","SR_BH_steep_em","SR_sigmaR_em","SR_envlink_em","SR_R1_offset_em","SR_autocorr_em","InitF_1Fishery_em","LnQ_base_1_Fishery_em","LnQ_base_2_Survey_em","LnQ_base_3_CPUE_em","AgeSel_1P_1_Fishery_em","AgeSel_1P_2_Fishery_em","AgeSel_1P_3_Fishery_em","AgeSel_1P_4_Fishery_em","AgeSel_1P_5_Fishery_em","AgeSel_1P_6_Fishery_em","AgeSel_2P_1_Survey_em","AgeSel_2P_2_Survey_em","AgeSel_2P_3_Survey_em","AgeSel_2P_4_Survey_em","AgeSel_2P_5_Survey_em","AgeSel_2P_6_Survey_em","Catch_endyear_em","NLL_TOTAL_em","NLL_Catch_em","NLL_Equil_catch_em","NLL_Survey_em","NLL_Discard_em","NLL_Mean_body_wt_em","NLL_Length_comp_em","NLL_Age_comp_em","NLL_Size_at_age_em","NLL_SizeFreq_em","NLL_Morphcomp_em","NLL_Tag_comp_em","NLL_Tag_negbin_em","NLL_Recruitment_em","NLL_Forecast_Recruitment_em","NLL_Parm_priors_em","NLL_Parm_softbounds_em","NLL_Parm_devs_em","NLL_Crash_Pen_em","bias1","bias2","bias3","bias4","bias5","bias.converged","bias.tried","scenario","replicate","F","D","E","R","X","species","max_grad","version","RunTime","hessian"
1.408e+09,170594000,4082630000,0.454168024043325,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,128595000,11621.4,9.16238e-07,0,-252.573,NA,NA,0.0782981,27.8312,11784.7,NA,NA,NA,NA,61.1375,0,0,0,0,0,1487210000,162278000,4242120000,0.499191442014842,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6447,0.65,0.4,0,0,0,0,0,-0.0772151,0,2.73056,-1,0.0257794,15,-999,-999,1.83546,-1,-1.0307,15,-999,-999,128595000,151.007,6.64641e-18,0,-17.2275,NA,NA,NA,206.664,NA,NA,NA,NA,NA,-38.5263,0,0.0940827,0.00188165,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D6-E0-R0-X6-cow",1,"F0","D6","E0","R0","X6","cow",6.26019e-05,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.534246306914905,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,148811000,11613.5,1.0984e-06,0,-252.573,NA,NA,0.0783099,27.5723,11784.4,NA,NA,NA,NA,53.7653,0,0,0,0,0,1647320000,180111000,4603190000,0.711758584807492,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7432,0.65,0.4,0,0,0,0,0,-0.173084,0,2.57024,-1,-0.127084,15,-999,-999,1.83193,-1,-1.03719,15,-999,-999,148811000,150.432,9.2233e-18,0,-14.1964,NA,NA,NA,204.884,NA,NA,NA,NA,NA,-40.3547,0,0.0978338,0.00195668,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D6-E0-R0-X6-cow",2,"F0","D6","E0","R0","X6","cow",0.000163043,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.449286366876254,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,126631000,11615.4,1.17762e-06,0,-252.573,NA,NA,0.0782743,26.6041,11785.2,NA,NA,NA,NA,55.8427,0,0,0,0,0,1762810000,194378000,5082330000,0.647675377238393,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.8137,0.65,0.4,0,0,0,0,0,-0.362034,0,2.6287,-1,-0.0700153,15,-999,-999,1.83778,-1,-0.955437,15,-999,-999,126631000,174.808,7.48769e-18,0,-14.6087,NA,NA,NA,227.617,NA,NA,NA,NA,NA,-38.297,0,0.0953049,0.0019061,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D6-E0-R0-X6-cow",3,"F0","D6","E0","R0","X6","cow",0.000338409,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.459456281857528,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,131157000,11611.8,1.10128e-06,0,-252.573,NA,NA,0.0782843,27.571,11784.4,NA,NA,NA,NA,52.1152,0,0,0,0,0,1711390000,182796000,4867800000,0.533775011298739,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7602,0.65,0.4,0,0,0,0,0,-0.0733551,0,2.63695,-1,-0.128781,15,-999,-999,2.38142,-1,0.0118689,15,-999,-999,131157000,131.12,2.73738e-17,0,-15.6962,NA,NA,NA,191.329,NA,NA,NA,NA,NA,-44.5907,0,0.0755748,0.0015115,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D6-E0-R0-X6-cow",4,"F0","D6","E0","R0","X6","cow",8.9097e-05,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.58710194164056,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,165782000,11612.5,1.38178e-06,0,-252.573,NA,NA,0.078323,27.5573,11785,NA,NA,NA,NA,52.2571,0,0,0,0,0,1740650000,179120000,5187830000,0.659082892076263,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7626,0.65,0.4,0,0,0,0,0,-0.119035,0,2.58916,-1,-0.153499,15,-999,-999,1.83346,-1,-1.04408,15,-999,-999,165782000,192.245,2.91811e-18,0,-15.0814,NA,NA,NA,241.461,NA,NA,NA,NA,NA,-34.2348,0,0.0978431,0.00195686,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D6-E0-R0-X6-cow",5,"F0","D6","E0","R0","X6","cow",0.00145371,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.511038227809035,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,144295000,11603,1.03629e-06,0,-252.573,NA,NA,0.0783003,27.6534,11784.6,NA,NA,NA,NA,42.958,0,0,0,0,0,1.706e+09,186112000,4583170000,0.521979328717896,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7458,0.65,0.4,0,0,0,0,0,-0.0917469,0,2.66095,-1,-0.037455,15,-999,-999,2.33713,-1,-0.0724952,15,-999,-999,144295000,165.009,7.50616e-18,0,-16.2957,NA,NA,NA,226.814,NA,NA,NA,NA,NA,-45.5866,0,0.0758653,0.00151731,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D6-E0-R0-X6-cow",6,"F0","D6","E0","R0","X6","cow",0.000518369,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.643161393513495,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,180168000,11619.4,1.07274e-06,0,-252.573,NA,NA,0.0783448,28.6648,11784.8,NA,NA,NA,NA,58.162,0,0,0,0,0,1480180000,168290000,4424540000,0.594265166548387,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6679,0.65,0.4,0,0,0,0,0,-0.0559718,0,2.78067,-1,0.0573634,15,-999,-999,2.46473,-1,0.0882746,15,-999,-999,180168000,177.662,1.42342e-17,0,-9.91378,NA,NA,NA,221.924,NA,NA,NA,NA,NA,-34.4191,0,0.0701047,0.00140209,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D6-E0-R0-X6-cow",7,"F0","D6","E0","R0","X6","cow",9.47503e-05,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.58423124309575,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,164501000,11607,9.17417e-07,0,-252.573,NA,NA,0.0783288,28.0653,11784.6,NA,NA,NA,NA,46.5654,0,0,0,0,0,1693680000,174386000,5123690000,0.475608399415265,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.737,0.65,0.4,0,0,0,0,0,-0.0295031,0,2.72179,-1,0.00136709,15,-999,-999,2.27511,-1,-0.203911,15,-999,-999,164501000,154.49,1.59266e-17,0,-15.7,NA,NA,NA,215.07,NA,NA,NA,NA,NA,-44.959,0,0.0768756,0.00153751,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D6-E0-R0-X6-cow",8,"F0","D6","E0","R0","X6","cow",9.40722e-05,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.514731925254064,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,146300000,11609.2,1.01558e-06,0,-252.573,NA,NA,0.0783089,27.2344,11784.9,NA,NA,NA,NA,49.3887,0,0,0,0,0,1629360000,176155000,4567130000,0.553209564868966,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7043,0.65,0.4,0,0,0,0,0,0.0292034,0,2.74872,-1,0.109789,15,-999,-999,2.50297,-1,0.14298,15,-999,-999,146300000,166.463,1.04699e-17,0,-13.8335,NA,NA,NA,221.117,NA,NA,NA,NA,NA,-40.8904,0,0.0691083,0.00138217,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D6-E0-R0-X6-cow",9,"F0","D6","E0","R0","X6","cow",8.6804e-05,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.534481449457825,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,153779000,11613.7,1.42958e-06,0,-252.573,NA,NA,0.0783095,27.6843,11784,NA,NA,NA,NA,54.2586,0,0,0,0,0,1558710000,165314000,4128640000,0.688909665168191,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6312,0.65,0.4,0,0,0,0,0,-0.115713,0,2.70636,-1,0.0111888,15,-999,-999,2.44323,-1,0.0919312,15,-999,-999,153779000,174.487,1.795e-17,0,-16.8567,NA,NA,NA,232.318,NA,NA,NA,NA,NA,-41.0478,0,0.0717889,0.00143578,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D6-E0-R0-X6-cow",10,"F0","D6","E0","R0","X6","cow",6.11659e-05,"#V3.24O",NA,FALSE
