"scenario","rep","FleetName","76","78","80","82","84","86","88","90","92","94","96","98","100"
"F0-D6-E0-R0-X6-cow",1,"Survey",-0.0213290835667834,-0.0710658765190111,0.153477263744911,-0.100434230743733,0.204381603162044,-0.0980176385322551,0.0668779049180053,-0.0819521594211849,-0.0466584751325385,-0.329843847209723,0.286710112042353,0.0177809431369269,0.0200798361546433
"F0-D6-E0-R0-X6-cow",2,"Survey",-0.130310699224772,0.0732308773768473,0.223082745330885,-0.163595549016804,-0.0801600538172913,-0.316631651263997,0.0739382501075703,0.118358511817554,0.103742052998118,-0.26820657230888,0.23943937348168,-0.223647974730152,0.350748265701618
"F0-D6-E0-R0-X6-cow",3,"Survey",0.0757291513595852,-0.301251551772005,-0.0240330923755359,-0.0551627536379229,-0.391728163601396,0.106154918823631,0.346250076132343,-0.0298919965818207,-0.0598071752741269,0.199783108373655,0.0948018336764989,0.201600069909748,-0.162439048178548
"F0-D6-E0-R0-X6-cow",4,"Survey",-0.151241631535324,-0.0270452320193364,-0.0585162380868667,-0.279098710510809,0.13066560001241,0.349079324604887,0.135970695720413,-0.0671995514988204,0.219722884431366,0.094458243718222,-0.175247258916947,-0.241711078247491,0.0701659960603429
"F0-D6-E0-R0-X6-cow",5,"Survey",-0.231457618997268,0.108650608664949,-0.204570834158357,-0.0383679136413093,-0.206076343863625,0.0843166860159101,0.258641355042347,0.0686225377756458,0.402941628999962,0.0226116477596605,-0.0102109373981527,0.0171996629455116,-0.272305495869819
"F0-D6-E0-R0-X6-cow",6,"Survey",0.144258401161849,-0.0436822366036651,0.0691179225897294,-0.361028635899054,0.224703378841241,0.0108571623141778,-0.0227436895187338,-0.212645342669592,0.180807223328284,-0.0227865335283468,0.244293310659231,-0.125470903678806,-0.0857007497541638
"F0-D6-E0-R0-X6-cow",7,"Survey",-0.327944061176254,0.431321435033929,0.198600569866905,-0.167703725976601,0.0917342830056072,0.0813025500127011,-0.220665442984625,-0.136997350640158,-0.288868264640005,-0.0840743178393062,-0.155999490919633,0.567525678395729,0.011763527847652
"F0-D6-E0-R0-X6-cow",8,"Survey",-0.118834210853716,0.0778012616861048,0.099968767190969,-0.0936509149704321,-0.00185359556133946,0.0384812632833871,-0.261507869328938,0.195595927866663,-0.198442772984162,-0.105585386717603,0.100864950485686,0.42884546184403,-0.161682271849617
"F0-D6-E0-R0-X6-cow",9,"Survey",-0.306880424482198,-0.0605084620166529,-0.0544790785485745,0.219963676423021,-0.158886707178308,-0.220986855063796,0.146598733005881,0.222907813453617,0.233508839312574,0.125958931438706,0.123520059047699,0.138872581116022,-0.409578110322204
