1 -25.9457 1 99.2665 99.5488 0.9932
2 -13.6213 1 98.9077 99.9344 0.9938
3 -24.6969 1 98.9699 99.3874 0.9938
4 -22.0252 1 98.8205 100.0719 0.994
5 -28.2606 1 98.8567 100.0461 0.9938
