"scenario","rep","FleetName","76","78","80","82","84","86","88","90","92","94","96","98","100"
"F0-D0-E0-R0-X0-cow",1,"Survey",0.108832841774237,0.0528172952623187,0.259220378314755,-0.00536131322429156,0.266322649759402,-0.0935002225980313,0.0367645818965592,-0.137879759679663,-0.0684963558871949,-0.357628364077261,0.205788113822759,-0.119074008384086,-0.147797136539936
"F0-D0-E0-R0-X0-cow",2,"Survey",-0.16350547191411,0.0500478866949408,0.176142846119543,-0.231507247157715,-0.130868497686798,-0.350337781422276,0.0654438860906872,0.122463781709939,0.132148387047419,-0.233571711473555,0.282886390810653,-0.15517727368346,0.435795618592199
"F0-D0-E0-R0-X0-cow",3,"Survey",-0.0214860439306399,-0.375499623257156,-0.103339379216848,-0.122712762090657,-0.426824934325829,0.0745135974145903,0.334429390007145,-0.0198008479581198,-0.0229578547300093,0.271174855691704,0.163466040696505,0.2865393064654,-0.0375203219523996
