"SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","F","D","E","R","X","species","year"
2859510000,189895000,0.07,3161300000,184745000,0.0697337,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",32
2761490000,137126000,0.07,3086250000,135851000,0.0697976,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",33
2668870000,73213700,0.07,2994800000,76847900,0.0674805,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",34
2626160000,75406200,0.07,3089940000,72547000,0.0694766,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",35
2576610000,124878000,0.07,2769190000,126170000,0.0692397,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",36
2492940000,66676100,0.07,2777960000,68182300,0.0684402,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",37
2400080000,110057000,0.07,2636810000,110493000,0.0696596,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",38
2312220000,102277000,0.07,2585710000,106196000,0.0706259,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",39
2214520000,85441600,0.07,2445270000,88277400,0.070703,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",40
2137240000,55200500,0.07,2356410000,58311600,0.0686584,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",41
2.069e+09,70811700,0.07,2327730000,71530500,0.0695853,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",42
1.994e+09,128822000,0.07,2231910000,130673000,0.0689359,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",43
1904860000,117980000,0.07,2078040000,117811000,0.0703264,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",44
1832880000,113072000,0.07,2050330000,114835000,0.0674601,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",45
1804260000,70667300,0.07,2071720000,75976800,0.0681225,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",46
1802920000,189712000,0.07,2122130000,199332000,0.068751,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",47
1808080000,106123000,0.07,2053560000,105938000,0.0683252,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",48
1826670000,124961000,0.07,2122610000,125607000,0.068054,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",49
1891840000,87896700,0.07,2205190000,91032100,0.0685742,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",50
1947400000,206460000,0.07,2278220000,213270000,0.0688802,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",51
1994150000,114238000,0.07,2320840000,119613000,0.0678664,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",52
2042540000,66055800,0.07,2431140000,69424800,0.0686559,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",53
2126570000,57567600,0.07,2469090000,56633300,0.0691414,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",54
2170110000,121058000,0.07,2570050000,124001000,0.0674208,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",55
2155790000,97452700,0.07,2552750000,100130000,0.0660248,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",56
2109710000,81257200,0.07,2465310000,80781800,0.0676788,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",57
2069070000,56393500,0.07,2365120000,61252800,0.0658095,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",58
2020150000,186471000,0.07,2343600000,195400000,0.0644218,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",59
1955780000,68092900,0.07,2255910000,69016900,0.0667373,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",60
1907010000,217650000,0.07,2220570000,226712000,0.0659505,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",61
1907870000,106774000,0.07,2287090000,109096000,0.0668506,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",62
1924930000,52557400,0.07,2249430000,56732700,0.0646487,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",63
2003730000,147905000,0.07,2374430000,153037000,0.0647385,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",64
2045900000,113408000,0.07,2460210000,118235000,0.0640861,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",65
2057410000,149797000,0.07,2537630000,159545000,0.0680716,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",66
2081820000,170457000,0.07,2503870000,177896000,0.0651588,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",67
2105430000,79477500,0.07,2591090000,80441700,0.067512,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",68
2156300000,100221000,0.07,2606280000,111761000,0.0659837,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",69
2210480000,66200500,0.07,2722460000,70959100,0.0653024,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",70
2222400000,111246000,0.07,2752760000,120993000,0.0653969,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",71
2202980000,97909300,0.07,2677530000,101479000,0.0673087,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",72
2153240000,139310000,0.07,2619310000,154425000,0.0654305,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",73
2105310000,139052000,0.07,2520620000,152331000,0.0647693,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",74
2067350000,127549000,0.07,2491220000,140259000,0.0638159,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",75
2063690000,221240000,0.07,2462300000,246925000,0.0634495,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",76
2082890000,86843800,0.07,2614670000,97114700,0.0626915,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",77
2138920000,63334600,0.07,2743040000,72141400,0.0621139,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",78
2229990000,59775700,0.07,2801310000,68235300,0.0618053,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",79
2262330000,137233000,0.07,2930160000,156560000,0.0621387,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",80
2235330000,53898500,0.07,2885990000,61838500,0.0629513,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",81
2180840000,174226000,0.07,2750250000,202216000,0.0603021,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",82
2126980000,126039000,0.07,2786790000,150856000,0.0606213,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",83
2069490000,78063100,0.07,2690740000,87578000,0.060711,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",84
2066960000,55745300,0.07,2812590000,66984100,0.0611658,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",85
2065660000,89812000,0.07,2681860000,111106000,0.0591767,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",86
2035420000,88335400,0.07,2745780000,109040000,0.0581925,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",87
1979750000,70569100,0.07,2653950000,86546400,0.0574121,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",88
1923080000,115874000,0.07,2630400000,149215000,0.0568794,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",89
1862800000,193153000,0.07,2593470000,250993000,0.0555269,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",90
1808430000,102175000,0.07,2694070000,133422000,0.0563373,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",91
1807990000,80275200,0.07,2660950000,108783000,0.0549641,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",92
1863110000,99910800,0.07,2733900000,135273000,0.053673,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",93
1902760000,62623700,0.07,2922150000,84792400,0.052246,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",94
1921950000,101925000,0.07,2934200000,147473000,0.052029,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",95
1919760000,102292000,0.07,2894280000,146258000,0.0499315,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",96
1891410000,112452000,0.07,3045120000,166321000,0.0485729,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",97
1867420000,123009000,0.07,3035300000,186698000,0.0481063,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",98
1851870000,202123000,0.07,3008500000,296828000,0.049052,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",99
1854200000,130197000,0.07,3100970000,156050000,0.0477506,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",100
4082630000,179006000,0,4346720000,166624000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",1
4082630000,108012000,0,4268340000,107963000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",2
4095950000,326581000,0,4486290000,320158000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",3
4125540000,130524000,0,4331190000,132305000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",4
4191800000,89370400,0,4536720000,84827200,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",5
4350590000,148935000,0,4857640000,147811000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",6
4462980000,72612200,0,4885490000,71215900,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",7
4527340000,69600400,0,5032760000,71324600,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",8
4549350000,99354300,0,4852820000,99381300,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",9
4490770000,95047400,0,4716650000,90103600,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",10
4377240000,51313400,0,4604080000,50241300,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",11
4239130000,79450800,0,4532250000,80270500,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",12
4076180000,67878700,0,4403120000,69463200,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",13
3887790000,239087000,0,4002940000,234342000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",14
3698630000,126140000,0,3804850000,123067000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",15
3558160000,174050000,0,3656370000,175531000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",16
3526880000,245862000,0,3712990000,239261000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",17
3542550000,175771000,0,3730050000,177287000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",18
3643820000,164814000,0,4019550000,169559000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",19
3823830000,117584000,0,4341920000,117803000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",20
4017880000,92023900,0,4421600000,98794700,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",21
4192470000,142418000,0,4633590000,143327000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",22
4303560000,221788000,0,4599610000,228612000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",23
4353670000,185115000,0,4777440000,189102000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",24
4400490000,165656000,0,4784430000,171118000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",25
4.481e+09,63514500,0.07,5040860000,64917300,0.0702396,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",26
4269170000,206471000,0.07,4858350000,211018000,0.0713768,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",27
4048840000,87816700,0.07,4440760000,89209200,0.0700921,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",28
3814700000,111315000,0.07,4215880000,114326000,0.0703929,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",29
3620780000,91991200,0.07,3967190000,95119700,0.0671052,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",30
3406370000,100403000,0.07,3900730000,105761000,0.0677645,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",31
3196620000,89373400,0.07,3553690000,91624700,0.0679774,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",32
2988970000,237396000,0.07,3415620000,234233000,0.0677932,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",33
2793890000,190320000,0.07,3143810000,195308000,0.0715145,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",34
2652890000,108883000,0.07,2964500000,109961000,0.0674501,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",35
2624330000,76637900,0.07,3013270000,82260100,0.0681413,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",36
2631650000,123929000,0.07,3091390000,122956000,0.0670658,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",37
2612670000,157674000,0.07,2993160000,156897000,0.0677594,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",38
2564490000,94303700,0.07,2983090000,93672200,0.0677156,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",39
2525410000,130190000,0.07,2909280000,132713000,0.0675902,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",40
2494040000,123497000,0.07,2849090000,120814000,0.0691665,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",41
2448940000,108014000,0.07,2743680000,109767000,0.0676608,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",42
2414360000,130826000,0.07,2782680000,127485000,0.0685909,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",43
2379820000,183109000,0.07,2712170000,180987000,0.0698046,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",44
2345850000,115202000,0.07,2782430000,115150000,0.0684973,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",45
2340640000,186185000,0.07,2670320000,187781000,0.0666251,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",46
2365260000,147208000,0.07,2663230000,144891000,0.070401,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",47
2395060000,76595300,0.07,2692080000,76999400,0.070411,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",48
2453990000,58084300,0.07,2851130000,60514700,0.0710325,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",49
2487930000,77484000,0.07,2776500000,79882400,0.0715187,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",50
2458800000,143999000,0.07,2796990000,148881000,0.0698852,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",51
2377750000,110406000,0.07,2613430000,109027000,0.0708268,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",52
2290010000,76033300,0.07,2554710000,78811800,0.0690098,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",53
2230100000,101788000,0.07,2500920000,101650000,0.068979,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",54
2170180000,101377000,0.07,2432370000,100458000,0.069513,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",55
2105050000,57373100,0.07,2395400000,60649600,0.0685095,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",56
2051300000,114035000,0.07,2278720000,114638000,0.0681056,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",57
1994220000,203794000,0.07,2282840000,202677000,0.0652845,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",58
1930130000,111691000,0.07,2242670000,109091000,0.067282,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",59
1919210000,73076000,0.07,2202280000,74642400,0.0697707,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",60
1969320000,62387300,0.07,2250630000,63802200,0.0690564,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",61
2003610000,65502100,0.07,2273930000,64116100,0.0677579,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",62
2000590000,144303000,0.07,2264370000,143888000,0.0688687,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",63
1959770000,63803600,0.07,2296900000,64224200,0.0699735,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",64
1914740000,185107000,0.07,2204120000,188097000,0.0714436,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",65
1889380000,100602000,0.07,2084680000,98868000,0.0691301,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",66
1874020000,105960000,0.07,2053550000,106221000,0.0695658,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",67
1910480000,31663000,0.07,2161480000,32354200,0.0694225,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",68
1938280000,143307000,0.07,2221010000,140342000,0.0701444,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",69
1941120000,142376000,0.07,2129220000,139319000,0.0701464,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",70
1913360000,67724300,0.07,2121940000,68663800,0.068845,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",71
1922460000,122488000,0.07,2201890000,123077000,0.0694313,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",72
1936610000,166590000,0.07,2155100000,162755000,0.0709764,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",73
1933460000,134168000,0.07,2173730000,132915000,0.0690868,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",74
1.959e+09,132031000,0.07,2273940000,134065000,0.0690382,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",75
2016690000,126105000,0.07,2199730000,121574000,0.0691855,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",76
2078870000,82879700,0.07,2358750000,82712100,0.0680614,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",77
2138840000,62875400,0.07,2360910000,65151500,0.0680809,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",78
2176580000,99124200,0.07,2497740000,97474700,0.0690098,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",79
2166050000,83131000,0.07,2371840000,86331900,0.0715232,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",80
2119440000,50795200,0.07,2364720000,54398500,0.0697913,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",81
2063260000,99338800,0.07,2269530000,96992300,0.0705683,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",82
1987030000,109048000,0.07,2227710000,111569000,0.0713331,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",83
1899310000,190708000,0.07,2027190000,201947000,0.0695524,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",84
1837050000,134837000,0.07,2102750000,135434000,0.068978,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",85
1825420000,81576600,0.07,2011630000,85161000,0.0697628,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",86
1881470000,156904000,0.07,2187010000,165045000,0.069543,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",87
1939790000,96002400,0.07,2251370000,95424300,0.0668184,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",88
1988740000,147799000,0.07,2327430000,153833000,0.0681124,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",89
2046340000,131608000,0.07,2453420000,136774000,0.0688948,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",90
2086780000,79738200,0.07,2427740000,80369800,0.0682606,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",91
2137100000,217602000,0.07,2525390000,227942000,0.0696316,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",92
2168230000,131735000,0.07,2532510000,136896000,0.0664279,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",93
2196590000,125560000,0.07,2552410000,126734000,0.0682328,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",94
2270680000,74081500,0.07,2670740000,73788800,0.0672023,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",95
2327430000,61656700,0.07,2778540000,65544100,0.0678313,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",96
2353720000,103922000,0.07,2787520000,111500000,0.0652816,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",97
2322080000,95426800,0.07,2722260000,100085000,0.0663653,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",98
2253440000,151854000,0.07,2667300000,147354000,0.0663947,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",99
2181130000,94818900,0.07,2608240000,112554000,0.066594,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",100
4082630000,155667000,0,4355160000,156701000,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",1
4082630000,124314000,0,4295160000,118879000,0,"F0-D0-E0-R0-X0-cow",3,"F0","D0","E0","R0","X0","cow",2
