"SSB_MSY_om","TotYield_MSY_om","SSB_Unfished_om","depletion_om","params_on_bound_om","NatM_p_1_Fem_GP_1_om","L_at_Amin_Fem_GP_1_om","L_at_Amax_Fem_GP_1_om","VonBert_K_Fem_GP_1_om","CV_young_Fem_GP_1_om","CV_old_Fem_GP_1_om","Wtlen_1_Fem_om","Wtlen_2_Fem_om","Mat50%_Fem_om","Mat_slope_Fem_om","Eggs/kg_inter_Fem_om","Eggs/kg_slope_wt_Fem_om","RecrDist_GP_1_om","RecrDist_Area_1_om","RecrDist_Seas_1_om","CohortGrowDev_om","SR_LN_R0_om","SR_BH_steep_om","SR_sigmaR_om","SR_envlink_om","SR_R1_offset_om","SR_autocorr_om","InitF_1Fishery_om","LnQ_base_1_Fishery_om","LnQ_base_2_Survey_om","LnQ_base_3_CPUE_om","AgeSel_1P_1_Fishery_om","AgeSel_1P_2_Fishery_om","AgeSel_1P_3_Fishery_om","AgeSel_1P_4_Fishery_om","AgeSel_1P_5_Fishery_om","AgeSel_1P_6_Fishery_om","AgeSel_2P_1_Survey_om","AgeSel_2P_2_Survey_om","AgeSel_2P_3_Survey_om","AgeSel_2P_4_Survey_om","AgeSel_2P_5_Survey_om","AgeSel_2P_6_Survey_om","Catch_endyear_om","NLL_TOTAL_om","NLL_Catch_om","NLL_Equil_catch_om","NLL_Survey_om","NLL_Discard_om","NLL_Mean_body_wt_om","NLL_Length_comp_om","NLL_Age_comp_om","NLL_Size_at_age_om","NLL_SizeFreq_om","NLL_Morphcomp_om","NLL_Tag_comp_om","NLL_Tag_negbin_om","NLL_Recruitment_om","NLL_Forecast_Recruitment_om","NLL_Parm_priors_om","NLL_Parm_softbounds_om","NLL_Parm_devs_om","NLL_Crash_Pen_om","SSB_MSY_em","TotYield_MSY_em","SSB_Unfished_em","depletion_em","params_on_bound_em","NatM_p_1_Fem_GP_1_em","L_at_Amin_Fem_GP_1_em","L_at_Amax_Fem_GP_1_em","VonBert_K_Fem_GP_1_em","CV_young_Fem_GP_1_em","CV_old_Fem_GP_1_em","Wtlen_1_Fem_em","Wtlen_2_Fem_em","Mat50%_Fem_em","Mat_slope_Fem_em","Eggs/kg_inter_Fem_em","Eggs/kg_slope_wt_Fem_em","RecrDist_GP_1_em","RecrDist_Area_1_em","RecrDist_Seas_1_em","CohortGrowDev_em","SR_LN_R0_em","SR_BH_steep_em","SR_sigmaR_em","SR_envlink_em","SR_R1_offset_em","SR_autocorr_em","InitF_1Fishery_em","LnQ_base_1_Fishery_em","LnQ_base_2_Survey_em","LnQ_base_3_CPUE_em","AgeSel_1P_1_Fishery_em","AgeSel_1P_2_Fishery_em","AgeSel_1P_3_Fishery_em","AgeSel_1P_4_Fishery_em","AgeSel_1P_5_Fishery_em","AgeSel_1P_6_Fishery_em","AgeSel_2P_1_Survey_em","AgeSel_2P_2_Survey_em","AgeSel_2P_3_Survey_em","AgeSel_2P_4_Survey_em","AgeSel_2P_5_Survey_em","AgeSel_2P_6_Survey_em","Catch_endyear_em","NLL_TOTAL_em","NLL_Catch_em","NLL_Equil_catch_em","NLL_Survey_em","NLL_Discard_em","NLL_Mean_body_wt_em","NLL_Length_comp_em","NLL_Age_comp_em","NLL_Size_at_age_em","NLL_SizeFreq_em","NLL_Morphcomp_em","NLL_Tag_comp_em","NLL_Tag_negbin_em","NLL_Recruitment_em","NLL_Forecast_Recruitment_em","NLL_Parm_priors_em","NLL_Parm_softbounds_em","NLL_Parm_devs_em","NLL_Crash_Pen_em","bias1","bias2","bias3","bias4","bias5","bias.converged","bias.tried","scenario","replicate","F","D","E","R","X","species","max_grad","version","RunTime","hessian"
1.408e+09,170594000,4082630000,0.454168024043325,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,128595000,11621.4,9.16238e-07,0,-252.573,NA,NA,0.0782981,27.8312,11784.7,NA,NA,NA,NA,61.1375,0,0,0,0,0,1620280000,175944000,4232320000,0.569687547255406,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6545,0.65,0.4,0,0,0,0,0,-0.211064,0,2.69298,-1,0.0577513,15,-999,-999,1.83954,-1,-0.980822,15,-999,-999,128595000,131.073,1.24762e-17,0,-17.5597,NA,NA,NA,189.906,NA,NA,NA,NA,NA,-41.3689,0,0.0936077,0.00187215,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",0.00137068,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.534246306914905,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,148811000,11613.5,1.0984e-06,0,-252.573,NA,NA,0.0783099,27.5723,11784.4,NA,NA,NA,NA,53.7653,0,0,0,0,0,1597340000,181393000,4273830000,0.728554949541746,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7215,0.65,0.4,0,0,0,0,0,-0.138823,0,2.67297,-1,-0.0560354,15,-999,-999,2.36829,-1,-0.0657738,15,-999,-999,148811000,136.553,4.01827e-17,0,-12.7512,NA,NA,NA,192.995,NA,NA,NA,NA,NA,-43.7673,0,0.075295,0.0015059,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",7.87959e-06,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.449286366876254,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,126631000,11615.4,1.17762e-06,0,-252.573,NA,NA,0.0782743,26.6041,11785.2,NA,NA,NA,NA,55.8427,0,0,0,0,0,1620380000,189546000,4752650000,0.645267377147486,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.8091,0.65,0.4,0,0,0,0,0,-0.244202,0,2.68915,-1,0.0734471,15,-999,-999,2.31319,-1,-0.0974539,15,-999,-999,126631000,140.805,1.38734e-17,0,-15.1508,NA,NA,NA,201.742,NA,NA,NA,NA,NA,-45.8632,0,0.0751576,0.00150315,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D5-E0-R0-X5-cow",3,"F0","D5","E0","R0","X5","cow",0.000894583,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.459456281857528,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,131157000,11611.8,1.10128e-06,0,-252.573,NA,NA,0.0782843,27.571,11784.4,NA,NA,NA,NA,52.1152,0,0,0,0,0,1728030000,190229000,4478590000,0.632569625708091,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7848,0.65,0.4,0,0,0,0,0,-0.192962,0,2.63321,-1,-0.113305,15,-999,-999,2.10297,-1,-0.446661,15,-999,-999,131157000,152.771,6.71867e-18,0,-15.3337,NA,NA,NA,218.208,NA,NA,NA,NA,NA,-50.1899,0,0.0844746,0.00168949,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D5-E0-R0-X5-cow",4,"F0","D5","E0","R0","X5","cow",0.00273893,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.58710194164056,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,165782000,11612.5,1.38178e-06,0,-252.573,NA,NA,0.078323,27.5573,11785,NA,NA,NA,NA,52.2571,0,0,0,0,0,1574800000,176766000,4189500000,0.693536221506146,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6897,0.65,0.4,0,0,0,0,0,-0.0504437,0,2.59319,-1,-0.12919,15,-999,-999,2.5531,-1,0.234837,15,-999,-999,165782000,137.564,1.26921e-17,0,-16.7727,NA,NA,NA,191.106,NA,NA,NA,NA,NA,-36.8427,0,0.0718685,0.00143737,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D5-E0-R0-X5-cow",5,"F0","D5","E0","R0","X5","cow",1.72346e-06,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.511038227809035,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,144295000,11603,1.03629e-06,0,-252.573,NA,NA,0.0783003,27.6534,11784.6,NA,NA,NA,NA,42.958,0,0,0,0,0,1591440000,185168000,4764460000,0.520180671051914,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7812,0.65,0.4,0,0,0,0,0,-0.168865,0,2.68028,-1,-0.0641173,15,-999,-999,2.46156,-1,0.124676,15,-999,-999,144295000,141.437,3.2587e-18,0,-16.1693,NA,NA,NA,206.025,NA,NA,NA,NA,NA,-48.4927,0,0.0722485,0.00144497,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D5-E0-R0-X5-cow",6,"F0","D5","E0","R0","X5","cow",5.31681e-05,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.643161393513495,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,180168000,11619.4,1.07274e-06,0,-252.573,NA,NA,0.0783448,28.6648,11784.8,NA,NA,NA,NA,58.162,0,0,0,0,0,1431570000,166872000,3864990000,0.622966682966838,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6153,0.65,0.4,0,0,0,0,0,0.0528468,0,2.94605,-1,0.214305,15,-999,-999,2.53419,-1,0.134862,15,-999,-999,180168000,148.48,1.03433e-16,0,-10.1877,NA,NA,NA,193.476,NA,NA,NA,NA,NA,-34.8757,0,0.0653628,0.00130726,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D5-E0-R0-X5-cow",7,"F0","D5","E0","R0","X5","cow",8.10272e-05,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.58423124309575,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,164501000,11607,9.17417e-07,0,-252.573,NA,NA,0.0783288,28.0653,11784.6,NA,NA,NA,NA,46.5654,0,0,0,0,0,1705640000,180735000,4422980000,0.598881297224948,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7397,0.65,0.4,0,0,0,0,0,-0.0808131,0,2.76987,-1,-0.0347806,15,-999,-999,2.33583,-1,-0.0843496,15,-999,-999,164501000,119.376,8.86841e-18,0,-14.9837,NA,NA,NA,184.084,NA,NA,NA,NA,NA,-49.8004,0,0.0744651,0.0014893,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D5-E0-R0-X5-cow",8,"F0","D5","E0","R0","X5","cow",8.09151e-05,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.514731925254064,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,146300000,11609.2,1.01558e-06,0,-252.573,NA,NA,0.0783089,27.2344,11784.9,NA,NA,NA,NA,49.3887,0,0,0,0,0,1496550000,162882000,4400930000,0.556893656568044,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6927,0.65,0.4,0,0,0,0,0,-0.00285827,0,2.63504,-1,-0.102652,15,-999,-999,2.15724,-1,-0.39888,15,-999,-999,146300000,149.878,6.85395e-18,0,-15.1289,NA,NA,NA,205.878,NA,NA,NA,NA,NA,-40.9562,0,0.0828809,0.00165762,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D5-E0-R0-X5-cow",9,"F0","D5","E0","R0","X5","cow",6.3253e-05,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.534481449457825,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,153779000,11613.7,1.42958e-06,0,-252.573,NA,NA,0.0783095,27.6843,11784,NA,NA,NA,NA,54.2586,0,0,0,0,0,1552170000,171416000,4737400000,0.675497108118377,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7264,0.65,0.4,0,0,0,0,0,-0.292934,0,2.60569,-1,-0.085914,15,-999,-999,2.1382,-1,-0.401894,15,-999,-999,153779000,157.29,2.35606e-18,0,-16.2233,NA,NA,NA,219.183,NA,NA,NA,NA,NA,-45.7549,0,0.0835374,0.00167075,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D5-E0-R0-X5-cow",10,"F0","D5","E0","R0","X5","cow",0.000376271,"#V3.24O",NA,FALSE
