"SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","F","D","E","R","X","species","year"
3097110000,113289000,0,4053900000,113922000,0,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",19
2993450000,94401600,0,4033030000,113148000,0,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",20
2922400000,170619000,0,4011110000,112224000,0,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",21
2883320000,163677000,0,3988230000,111464000,0,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",22
2883900000,158962000,0,3964470000,110506000,0,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",23
2955340000,200769000,0,3939890000,109836000,0,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",24
3076420000,156610000,0,3914640000,108396000,0,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",25
3243080000,73138100,0.07,3888780000,110889000,0.060624,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",26
3223290000,139306000,0.07,3641690000,105238000,0.0646248,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",27
3177530000,170790000,0.07,3408030000,102651000,0.0678743,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",28
3085770000,123981000,0.07,3194250000,129645000,0.0700747,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",29
3005080000,108754000,0.07,3001140000,97076700,0.0729484,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",30
2938380000,83238800,0.07,2841690000,95324200,0.0757906,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",31
2859510000,189895000,0.07,2709360000,131774000,0.0775971,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",32
2761490000,137126000,0.07,2582010000,89731600,0.078974,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",33
2668870000,73213700,0.07,2490360000,81567400,0.079877,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",34
2626160000,75406200,0.07,2410540000,77422900,0.0822959,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",35
2576610000,124878000,0.07,2319420000,147409000,0.0845016,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",36
2492940000,66676100,0.07,2227520000,79226300,0.0852741,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",37
2400080000,110057000,0.07,2147760000,121686000,0.0849198,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",38
2312220000,102277000,0.07,2106940000,154468000,0.0834554,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",39
2214520000,85441600,0.07,2073010000,153301000,0.0822604,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",40
2137240000,55200500,0.07,2103180000,98026400,0.0771665,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",41
2.069e+09,70811700,0.07,2152710000,79913600,0.0740205,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",42
1.994e+09,128822000,0.07,2240210000,108415000,0.0689525,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",43
1904860000,117980000,0.07,2302030000,98977300,0.0643522,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",44
1832880000,113072000,0.07,2310700000,128756000,0.0614023,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",45
1804260000,70667300,0.07,2334060000,96052200,0.0617166,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",46
1802920000,189712000,0.07,2351040000,212118000,0.0613715,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",47
1808080000,106123000,0.07,2387280000,116264000,0.0590672,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",48
1826670000,124961000,0.07,2408950000,121376000,0.0593382,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",49
1891840000,87896700,0.07,2531020000,96845500,0.0593456,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",50
1947400000,206460000,0.07,2614450000,249223000,0.0647814,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",51
1994150000,114238000,0.07,2605830000,120126000,0.0648529,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",52
2042540000,66055800,0.07,2731430000,65005500,0.0649749,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",53
2126570000,57567600,0.07,2812160000,67178700,0.0658045,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",54
2170110000,121058000,0.07,2889950000,134294000,0.0644728,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",55
2155790000,97452700,0.07,2630140000,106092000,0.0594832,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",56
2109710000,81257200,0.07,2482190000,81027700,0.0603172,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",57
2069070000,56393500,0.07,2485400000,55684200,0.0597096,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",58
2020150000,186471000,0.07,2448910000,164496000,0.0599111,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",59
1955780000,68092900,0.07,2400400000,70632400,0.0598097,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",60
1907010000,217650000,0.07,2397100000,240059000,0.0642123,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",61
1907870000,106774000,0.07,2320870000,105671000,0.0651723,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",62
1924930000,52557400,0.07,2387770000,55852200,0.0636231,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",63
2003730000,147905000,0.07,2569860000,131411000,0.063559,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",64
2045900000,113408000,0.07,2483050000,132300000,0.0658278,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",65
2057410000,149797000,0.07,2592090000,165461000,0.0656923,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",66
2081820000,170457000,0.07,2706390000,191950000,0.0660784,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",67
2105430000,79477500,0.07,2605710000,82051800,0.0665403,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",68
2156300000,100221000,0.07,2678960000,115936000,0.0642182,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",69
2210480000,66200500,0.07,2847030000,66481100,0.0645044,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",70
2222400000,111246000,0.07,2745340000,113926000,0.0678132,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",71
2202980000,97909300,0.07,2705120000,108043000,0.0679745,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",72
2153240000,139310000,0.07,2633560000,136646000,0.0677531,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",73
2105310000,139052000,0.07,2561140000,113308000,0.0697832,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",74
2067350000,127549000,0.07,2524440000,154626000,0.0657281,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",75
2063690000,221240000,0.07,2922390000,252959000,0.0653519,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",76
2082890000,86843800,0.07,3000110000,77982400,0.0660686,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",77
2138920000,63334600,0.07,3044960000,57334200,0.0651323,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",78
2229990000,59775700,0.07,3091560000,81885200,0.0639681,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",79
2262330000,137233000,0.07,3063520000,152405000,0.0643311,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",80
2235330000,53898500,0.07,2732910000,75045900,0.0638987,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",81
2180840000,174226000,0.07,2605540000,185840000,0.0635354,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",82
2126980000,126039000,0.07,2602330000,121582000,0.0632914,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",83
2069490000,78063100,0.07,2629780000,92406500,0.0631872,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",84
2066960000,55745300,0.07,2678940000,55926100,0.0601329,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",85
2065660000,89812000,0.07,2745110000,90724400,0.0609463,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",86
2035420000,88335400,0.07,2697580000,93280900,0.0621613,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",87
1979750000,70569100,0.07,2575640000,67140100,0.0622307,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",88
1923080000,115874000,0.07,2494120000,110668000,0.0599073,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",89
1862800000,193153000,0.07,2442750000,205607000,0.0611403,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",90
1808430000,102175000,0.07,2088500000,121723000,0.0600467,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",91
1807990000,80275200,0.07,2112170000,73657100,0.0610676,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",92
1863110000,99910800,0.07,2180080000,91531700,0.0614348,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",93
1902760000,62623700,0.07,2246560000,81294700,0.0609662,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",94
1921950000,101925000,0.07,2252150000,122287000,0.0609247,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",95
1919760000,102292000,0.07,2488890000,95910000,0.059409,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",96
1891410000,112452000,0.07,2453900000,141865000,0.0580094,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",97
1867420000,123009000,0.07,2444350000,145887000,0.0586738,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",98
1851870000,202123000,0.07,2409140000,147924000,0.0582281,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",99
1854200000,130197000,0.07,2411100000,114557000,0.0569687,"F0-D5-E0-R0-X5-cow",1,"F0","D5","E0","R0","X5","cow",100
4082630000,179006000,0,4273830000,135175000,0,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",1
4082630000,108012000,0,4273830000,134799000,0,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",2
4095950000,326581000,0,4273860000,134426000,0,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",3
4125540000,130524000,0,4273780000,134056000,0,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",4
4191800000,89370400,0,4273200000,133687000,0,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",5
4350590000,148935000,0,4271780000,133318000,0,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",6
4462980000,72612200,0,4269500000,132951000,0,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",7
4527340000,69600400,0,4266270000,132585000,0,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",8
4549350000,99354300,0,4262010000,132223000,0,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",9
4490770000,95047400,0,4256630000,131865000,0,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",10
4377240000,51313400,0,4250310000,131507000,0,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",11
4239130000,79450800,0,4243120000,131147000,0,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",12
4076180000,67878700,0,4235170000,130786000,0,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",13
3887790000,239087000,0,4226610000,130430000,0,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",14
3698630000,126140000,0,4217490000,130093000,0,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",15
3558160000,174050000,0,4207920000,129774000,0,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",16
3526880000,245862000,0,4198020000,129445000,0,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",17
3542550000,175771000,0,4187910000,129100000,0,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",18
3643820000,164814000,0,4177640000,128786000,0,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",19
3823830000,117584000,0,4167270000,128530000,0,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",20
4017880000,92023900,0,4156830000,128253000,0,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",21
4192470000,142418000,0,4146400000,128023000,0,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",22
4303560000,221788000,0,4136060000,127893000,0,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",23
4353670000,185115000,0,4125890000,127928000,0,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",24
4400490000,165656000,0,4115960000,128185000,0,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",25
4.481e+09,63514500,0.07,4106520000,121438000,0.0791271,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",26
4269170000,206471000,0.07,3796240000,120487000,0.0817909,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",27
4048840000,87816700,0.07,3513980000,126143000,0.0836532,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",28
3814700000,111315000,0.07,3.262e+09,115398000,0.0848948,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",29
3620780000,91991200,0.07,3044510000,114952000,0.0865049,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",30
3406370000,100403000,0.07,2859410000,117891000,0.0864894,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",31
3196620000,89373400,0.07,2702980000,100555000,0.0858276,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",32
2988970000,237396000,0.07,2572430000,114563000,0.0842399,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",33
2793890000,190320000,0.07,2464360000,118069000,0.0823061,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",34
2652890000,108883000,0.07,2375930000,99885600,0.0819727,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",35
2624330000,76637900,0.07,2307290000,80624500,0.0850258,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",36
2631650000,123929000,0.07,2246520000,180061000,0.0883851,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",37
2612670000,157674000,0.07,2167970000,120556000,0.0901994,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",38
2564490000,94303700,0.07,2118840000,125256000,0.0906141,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",39
2525410000,130190000,0.07,2123590000,99671100,0.0889121,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",40
2494040000,123497000,0.07,2153950000,120089000,0.087655,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",41
2448940000,108014000,0.07,2139590000,119718000,0.0851085,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",42
2414360000,130826000,0.07,2129930000,142588000,0.084954,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",43
2379820000,183109000,0.07,2134280000,173918000,0.0828961,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",44
2345850000,115202000,0.07,2169410000,121025000,0.0821585,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",45
2340640000,186185000,0.07,2219260000,177927000,0.0805063,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",46
2365260000,147208000,0.07,2291160000,171723000,0.0775958,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",47
2395060000,76595300,0.07,2369210000,71519900,0.0763239,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",48
2453990000,58084300,0.07,2460480000,55779700,0.0754336,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",49
2487930000,77484000,0.07,2540180000,85060500,0.0746729,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",50
2458800000,143999000,0.07,2573260000,139677000,0.0746599,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",51
2377750000,110406000,0.07,2480300000,105471000,0.0739902,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",52
2290010000,76033300,0.07,2358320000,70588200,0.0725513,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",53
2230100000,101788000,0.07,2351970000,115903000,0.072696,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",54
2170180000,101377000,0.07,2305710000,101012000,0.0733482,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",55
2105050000,57373100,0.07,2198020000,51817400,0.0711055,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",56
2051300000,114035000,0.07,2173480000,115317000,0.0707697,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",57
1994220000,203794000,0.07,2092200000,198953000,0.0696335,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",58
1930130000,111691000,0.07,2032120000,123967000,0.0705036,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",59
1919210000,73076000,0.07,2092050000,93340100,0.0690216,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",60
1969320000,62387300,0.07,2256750000,70395800,0.0691079,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",61
2003610000,65502100,0.07,2294940000,70940000,0.0673792,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",62
2000590000,144303000,0.07,2331940000,150710000,0.0669413,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",63
1959770000,63803600,0.07,2336420000,60099800,0.0665367,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",64
1914740000,185107000,0.07,2270070000,169083000,0.0654254,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",65
1889380000,100602000,0.07,2217930000,115533000,0.0652959,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",66
1874020000,105960000,0.07,2197240000,106559000,0.0658293,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",67
1910480000,31663000,0.07,2185300000,38676400,0.0657658,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",68
1938280000,143307000,0.07,2252190000,154067000,0.0664701,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",69
1941120000,142376000,0.07,2236360000,169505000,0.0644114,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",70
1913360000,67724300,0.07,2301510000,75683100,0.0667419,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",71
1922460000,122488000,0.07,2296590000,137720000,0.0652999,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",72
1936610000,166590000,0.07,2383590000,178001000,0.0646932,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",73
1933460000,134168000,0.07,2394780000,149416000,0.0642579,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",74
1.959e+09,132031000,0.07,2461790000,118652000,0.064922,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",75
2016690000,126105000,0.07,2581970000,123506000,0.0590349,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",76
2078870000,82879700,0.07,2685130000,91436700,0.0572458,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",77
2138840000,62875400,0.07,2796310000,67052400,0.0574272,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",78
2176580000,99124200,0.07,2787250000,115131000,0.0573616,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",79
2166050000,83131000,0.07,2766930000,90492600,0.0582813,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",80
2119440000,50795200,0.07,2770070000,72097500,0.0612027,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",81
2063260000,99338800,0.07,2772650000,94233800,0.0606665,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",82
1987030000,109048000,0.07,2687870000,124285000,0.0603718,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",83
1899310000,190708000,0.07,2573090000,211258000,0.0597627,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",84
1837050000,134837000,0.07,2535260000,136849000,0.059665,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",85
1825420000,81576600,0.07,2379620000,87049000,0.0593287,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",86
1881470000,156904000,0.07,2467120000,167465000,0.0595787,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",87
1939790000,96002400,0.07,2504850000,117119000,0.0594824,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",88
1988740000,147799000,0.07,2605860000,153947000,0.0594321,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",89
2046340000,131608000,0.07,2680530000,190412000,0.0601028,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",90
2086780000,79738200,0.07,2871260000,115206000,0.0587832,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",91
2137100000,217602000,0.07,2904480000,241553000,0.0590965,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",92
2168230000,131735000,0.07,2960870000,163442000,0.0567669,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",93
2196590000,125560000,0.07,3154510000,122226000,0.0553213,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",94
2270680000,74081500,0.07,3251280000,131395000,0.0554854,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",95
2327430000,61656700,0.07,3277050000,86866600,0.0564747,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",96
2353720000,103922000,0.07,3334870000,112286000,0.0570899,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",97
2322080000,95426800,0.07,3301720000,99891800,0.055798,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",98
2253440000,151854000,0.07,3255310000,170823000,0.0537514,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",99
2181130000,94818900,0.07,3113720000,129154000,0.0539555,"F0-D5-E0-R0-X5-cow",2,"F0","D5","E0","R0","X5","cow",100
4082630000,155667000,0,4752650000,148011000,0,"F0-D5-E0-R0-X5-cow",3,"F0","D5","E0","R0","X5","cow",1
4082630000,124314000,0,4752660000,147650000,0,"F0-D5-E0-R0-X5-cow",3,"F0","D5","E0","R0","X5","cow",2
