"","SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","F","D","E","R","X","species","year","ID"
"1",4082630000,155131000,0,4248510000,153178000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",1,"F0-D0-E0-R0-X0-cow-1"
"2",4082630000,174064000,0,4199550000,172336000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",2,"F0-D0-E0-R0-X0-cow-1"
"3",4089150000,105100000,0,4424210000,102390000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",3,"F0-D0-E0-R0-X0-cow-1"
"4",4118930000,28646800,0,4133410000,30141900,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",4,"F0-D0-E0-R0-X0-cow-1"
"5",4158430000,141115000,0,4475620000,134937000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",5,"F0-D0-E0-R0-X0-cow-1"
"6",4145750000,53686300,0,4413730000,50945800,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",6,"F0-D0-E0-R0-X0-cow-1"
"7",4077780000,73187300,0,4296610000,69981900,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",7,"F0-D0-E0-R0-X0-cow-1"
"8",3998200000,110778000,0,4097090000,108303000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",8,"F0-D0-E0-R0-X0-cow-1"
"9",3870550000,140686000,0,4052680000,136426000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",9,"F0-D0-E0-R0-X0-cow-1"
"10",3733960000,169027000,0,3861960000,169483000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",10,"F0-D0-E0-R0-X0-cow-1"
"11",3624540000,83291500,0,3771040000,82384700,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",11,"F0-D0-E0-R0-X0-cow-1"
"12",3569640000,52933700,0,3702510000,53246500,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",12,"F0-D0-E0-R0-X0-cow-1"
"13",3556540000,95889300,0,3777630000,95334500,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",13,"F0-D0-E0-R0-X0-cow-1"
"14",3523240000,94659700,0,3667330000,94607100,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",14,"F0-D0-E0-R0-X0-cow-1"
"15",3464930000,39072200,0,3660610000,39496300,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",15,"F0-D0-E0-R0-X0-cow-1"
"16",3403480000,71623700,0,3597640000,72977100,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",16,"F0-D0-E0-R0-X0-cow-1"
"17",3323460000,76422800,0,3511960000,77337900,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",17,"F0-D0-E0-R0-X0-cow-1"
"18",3211870000,102151000,0,3455190000,99317000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",18,"F0-D0-E0-R0-X0-cow-1"
"19",3097110000,113289000,0,3287990000,112004000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",19,"F0-D0-E0-R0-X0-cow-1"
"20",2993450000,94401600,0,3234840000,98348900,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",20,"F0-D0-E0-R0-X0-cow-1"
"21",2922400000,170619000,0,3303350000,174275000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",21,"F0-D0-E0-R0-X0-cow-1"
"22",2883320000,163677000,0,3058960000,164218000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",22,"F0-D0-E0-R0-X0-cow-1"
"23",2883900000,158962000,0,3185670000,154994000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",23,"F0-D0-E0-R0-X0-cow-1"
"24",2955340000,200769000,0,3235390000,199161000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",24,"F0-D0-E0-R0-X0-cow-1"
"25",3076420000,156610000,0,3400540000,164790000,0,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",25,"F0-D0-E0-R0-X0-cow-1"
"26",3243080000,73138100,0.07,3643290000,71800400,0.071217,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",26,"F0-D0-E0-R0-X0-cow-1"
"27",3223290000,139306000,0.07,3665140000,132362000,0.0698288,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",27,"F0-D0-E0-R0-X0-cow-1"
"28",3177530000,170790000,0.07,3574480000,173717000,0.0695874,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",28,"F0-D0-E0-R0-X0-cow-1"
"29",3085770000,123981000,0.07,3411820000,127796000,0.0711612,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",29,"F0-D0-E0-R0-X0-cow-1"
"30",3005080000,108754000,0.07,3330650000,106996000,0.0694479,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",30,"F0-D0-E0-R0-X0-cow-1"
"31",2938380000,83238800,0.07,3227410000,83222900,0.0681201,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",31,"F0-D0-E0-R0-X0-cow-1"
"32",2859510000,189895000,0.07,3161300000,184745000,0.0697337,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",32,"F0-D0-E0-R0-X0-cow-1"
"33",2761490000,137126000,0.07,3086250000,135851000,0.0697976,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",33,"F0-D0-E0-R0-X0-cow-1"
"34",2668870000,73213700,0.07,2994800000,76847900,0.0674805,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",34,"F0-D0-E0-R0-X0-cow-1"
"35",2626160000,75406200,0.07,3089940000,72547000,0.0694766,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",35,"F0-D0-E0-R0-X0-cow-1"
"36",2576610000,124878000,0.07,2769190000,126170000,0.0692397,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",36,"F0-D0-E0-R0-X0-cow-1"
"37",2492940000,66676100,0.07,2777960000,68182300,0.0684402,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",37,"F0-D0-E0-R0-X0-cow-1"
"38",2400080000,110057000,0.07,2636810000,110493000,0.0696596,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",38,"F0-D0-E0-R0-X0-cow-1"
"39",2312220000,102277000,0.07,2585710000,106196000,0.0706259,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",39,"F0-D0-E0-R0-X0-cow-1"
"40",2214520000,85441600,0.07,2445270000,88277400,0.070703,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",40,"F0-D0-E0-R0-X0-cow-1"
"41",2137240000,55200500,0.07,2356410000,58311600,0.0686584,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",41,"F0-D0-E0-R0-X0-cow-1"
"42",2.069e+09,70811700,0.07,2327730000,71530500,0.0695853,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",42,"F0-D0-E0-R0-X0-cow-1"
"43",1.994e+09,128822000,0.07,2231910000,130673000,0.0689359,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",43,"F0-D0-E0-R0-X0-cow-1"
"44",1904860000,117980000,0.07,2078040000,117811000,0.0703264,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",44,"F0-D0-E0-R0-X0-cow-1"
"45",1832880000,113072000,0.07,2050330000,114835000,0.0674601,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",45,"F0-D0-E0-R0-X0-cow-1"
"46",1804260000,70667300,0.07,2071720000,75976800,0.0681225,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",46,"F0-D0-E0-R0-X0-cow-1"
"47",1802920000,189712000,0.07,2122130000,199332000,0.068751,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",47,"F0-D0-E0-R0-X0-cow-1"
"48",1808080000,106123000,0.07,2053560000,105938000,0.0683252,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",48,"F0-D0-E0-R0-X0-cow-1"
"49",1826670000,124961000,0.07,2122610000,125607000,0.068054,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",49,"F0-D0-E0-R0-X0-cow-1"
"50",1891840000,87896700,0.07,2205190000,91032100,0.0685742,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",50,"F0-D0-E0-R0-X0-cow-1"
"51",1947400000,206460000,0.07,2278220000,213270000,0.0688802,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",51,"F0-D0-E0-R0-X0-cow-1"
"52",1994150000,114238000,0.07,2320840000,119613000,0.0678664,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",52,"F0-D0-E0-R0-X0-cow-1"
"53",2042540000,66055800,0.07,2431140000,69424800,0.0686559,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",53,"F0-D0-E0-R0-X0-cow-1"
"54",2126570000,57567600,0.07,2469090000,56633300,0.0691414,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",54,"F0-D0-E0-R0-X0-cow-1"
"55",2170110000,121058000,0.07,2570050000,124001000,0.0674208,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",55,"F0-D0-E0-R0-X0-cow-1"
"56",2155790000,97452700,0.07,2552750000,100130000,0.0660248,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",56,"F0-D0-E0-R0-X0-cow-1"
"57",2109710000,81257200,0.07,2465310000,80781800,0.0676788,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",57,"F0-D0-E0-R0-X0-cow-1"
"58",2069070000,56393500,0.07,2365120000,61252800,0.0658095,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",58,"F0-D0-E0-R0-X0-cow-1"
"59",2020150000,186471000,0.07,2343600000,195400000,0.0644218,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",59,"F0-D0-E0-R0-X0-cow-1"
"60",1955780000,68092900,0.07,2255910000,69016900,0.0667373,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",60,"F0-D0-E0-R0-X0-cow-1"
"61",1907010000,217650000,0.07,2220570000,226712000,0.0659505,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",61,"F0-D0-E0-R0-X0-cow-1"
"62",1907870000,106774000,0.07,2287090000,109096000,0.0668506,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",62,"F0-D0-E0-R0-X0-cow-1"
"63",1924930000,52557400,0.07,2249430000,56732700,0.0646487,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",63,"F0-D0-E0-R0-X0-cow-1"
"64",2003730000,147905000,0.07,2374430000,153037000,0.0647385,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",64,"F0-D0-E0-R0-X0-cow-1"
"65",2045900000,113408000,0.07,2460210000,118235000,0.0640861,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",65,"F0-D0-E0-R0-X0-cow-1"
"66",2057410000,149797000,0.07,2537630000,159545000,0.0680716,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",66,"F0-D0-E0-R0-X0-cow-1"
"67",2081820000,170457000,0.07,2503870000,177896000,0.0651588,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",67,"F0-D0-E0-R0-X0-cow-1"
"68",2105430000,79477500,0.07,2591090000,80441700,0.067512,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",68,"F0-D0-E0-R0-X0-cow-1"
"69",2156300000,100221000,0.07,2606280000,111761000,0.0659837,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",69,"F0-D0-E0-R0-X0-cow-1"
"70",2210480000,66200500,0.07,2722460000,70959100,0.0653024,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",70,"F0-D0-E0-R0-X0-cow-1"
"71",2222400000,111246000,0.07,2752760000,120993000,0.0653969,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",71,"F0-D0-E0-R0-X0-cow-1"
"72",2202980000,97909300,0.07,2677530000,101479000,0.0673087,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",72,"F0-D0-E0-R0-X0-cow-1"
"73",2153240000,139310000,0.07,2619310000,154425000,0.0654305,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",73,"F0-D0-E0-R0-X0-cow-1"
"74",2105310000,139052000,0.07,2520620000,152331000,0.0647693,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",74,"F0-D0-E0-R0-X0-cow-1"
"75",2067350000,127549000,0.07,2491220000,140259000,0.0638159,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",75,"F0-D0-E0-R0-X0-cow-1"
"76",2063690000,221240000,0.07,2462300000,246925000,0.0634495,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",76,"F0-D0-E0-R0-X0-cow-1"
"77",2082890000,86843800,0.07,2614670000,97114700,0.0626915,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",77,"F0-D0-E0-R0-X0-cow-1"
"78",2138920000,63334600,0.07,2743040000,72141400,0.0621139,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",78,"F0-D0-E0-R0-X0-cow-1"
"79",2229990000,59775700,0.07,2801310000,68235300,0.0618053,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",79,"F0-D0-E0-R0-X0-cow-1"
"80",2262330000,137233000,0.07,2930160000,156560000,0.0621387,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",80,"F0-D0-E0-R0-X0-cow-1"
"81",2235330000,53898500,0.07,2885990000,61838500,0.0629513,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",81,"F0-D0-E0-R0-X0-cow-1"
"82",2180840000,174226000,0.07,2750250000,202216000,0.0603021,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",82,"F0-D0-E0-R0-X0-cow-1"
"83",2126980000,126039000,0.07,2786790000,150856000,0.0606213,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",83,"F0-D0-E0-R0-X0-cow-1"
"84",2069490000,78063100,0.07,2690740000,87578000,0.060711,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",84,"F0-D0-E0-R0-X0-cow-1"
"85",2066960000,55745300,0.07,2812590000,66984100,0.0611658,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",85,"F0-D0-E0-R0-X0-cow-1"
"86",2065660000,89812000,0.07,2681860000,111106000,0.0591767,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",86,"F0-D0-E0-R0-X0-cow-1"
"87",2035420000,88335400,0.07,2745780000,109040000,0.0581925,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",87,"F0-D0-E0-R0-X0-cow-1"
"88",1979750000,70569100,0.07,2653950000,86546400,0.0574121,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",88,"F0-D0-E0-R0-X0-cow-1"
"89",1923080000,115874000,0.07,2630400000,149215000,0.0568794,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",89,"F0-D0-E0-R0-X0-cow-1"
"90",1862800000,193153000,0.07,2593470000,250993000,0.0555269,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",90,"F0-D0-E0-R0-X0-cow-1"
"91",1808430000,102175000,0.07,2694070000,133422000,0.0563373,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",91,"F0-D0-E0-R0-X0-cow-1"
"92",1807990000,80275200,0.07,2660950000,108783000,0.0549641,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",92,"F0-D0-E0-R0-X0-cow-1"
"93",1863110000,99910800,0.07,2733900000,135273000,0.053673,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",93,"F0-D0-E0-R0-X0-cow-1"
"94",1902760000,62623700,0.07,2922150000,84792400,0.052246,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",94,"F0-D0-E0-R0-X0-cow-1"
"95",1921950000,101925000,0.07,2934200000,147473000,0.052029,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",95,"F0-D0-E0-R0-X0-cow-1"
"96",1919760000,102292000,0.07,2894280000,146258000,0.0499315,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",96,"F0-D0-E0-R0-X0-cow-1"
"97",1891410000,112452000,0.07,3045120000,166321000,0.0485729,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",97,"F0-D0-E0-R0-X0-cow-1"
"98",1867420000,123009000,0.07,3035300000,186698000,0.0481063,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",98,"F0-D0-E0-R0-X0-cow-1"
"99",1851870000,202123000,0.07,3008500000,296828000,0.049052,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",99,"F0-D0-E0-R0-X0-cow-1"
"100",1854200000,130197000,0.07,3100970000,156050000,0.0477506,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",100,"F0-D0-E0-R0-X0-cow-1"
"101",4082630000,179006000,0,4346720000,166624000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",1,"F0-D0-E0-R0-X0-cow-2"
"102",4082630000,108012000,0,4268340000,107963000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",2,"F0-D0-E0-R0-X0-cow-2"
"103",4095950000,326581000,0,4486290000,320158000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",3,"F0-D0-E0-R0-X0-cow-2"
"104",4125540000,130524000,0,4331190000,132305000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",4,"F0-D0-E0-R0-X0-cow-2"
"105",4191800000,89370400,0,4536720000,84827200,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",5,"F0-D0-E0-R0-X0-cow-2"
"106",4350590000,148935000,0,4857640000,147811000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",6,"F0-D0-E0-R0-X0-cow-2"
"107",4462980000,72612200,0,4885490000,71215900,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",7,"F0-D0-E0-R0-X0-cow-2"
"108",4527340000,69600400,0,5032760000,71324600,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",8,"F0-D0-E0-R0-X0-cow-2"
"109",4549350000,99354300,0,4852820000,99381300,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",9,"F0-D0-E0-R0-X0-cow-2"
"110",4490770000,95047400,0,4716650000,90103600,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",10,"F0-D0-E0-R0-X0-cow-2"
"111",4377240000,51313400,0,4604080000,50241300,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",11,"F0-D0-E0-R0-X0-cow-2"
"112",4239130000,79450800,0,4532250000,80270500,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",12,"F0-D0-E0-R0-X0-cow-2"
"113",4076180000,67878700,0,4403120000,69463200,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",13,"F0-D0-E0-R0-X0-cow-2"
"114",3887790000,239087000,0,4002940000,234342000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",14,"F0-D0-E0-R0-X0-cow-2"
"115",3698630000,126140000,0,3804850000,123067000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",15,"F0-D0-E0-R0-X0-cow-2"
"116",3558160000,174050000,0,3656370000,175531000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",16,"F0-D0-E0-R0-X0-cow-2"
"117",3526880000,245862000,0,3712990000,239261000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",17,"F0-D0-E0-R0-X0-cow-2"
"118",3542550000,175771000,0,3730050000,177287000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",18,"F0-D0-E0-R0-X0-cow-2"
"119",3643820000,164814000,0,4019550000,169559000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",19,"F0-D0-E0-R0-X0-cow-2"
"120",3823830000,117584000,0,4341920000,117803000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",20,"F0-D0-E0-R0-X0-cow-2"
"121",4017880000,92023900,0,4421600000,98794700,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",21,"F0-D0-E0-R0-X0-cow-2"
"122",4192470000,142418000,0,4633590000,143327000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",22,"F0-D0-E0-R0-X0-cow-2"
"123",4303560000,221788000,0,4599610000,228612000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",23,"F0-D0-E0-R0-X0-cow-2"
"124",4353670000,185115000,0,4777440000,189102000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",24,"F0-D0-E0-R0-X0-cow-2"
"125",4400490000,165656000,0,4784430000,171118000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",25,"F0-D0-E0-R0-X0-cow-2"
"126",4.481e+09,63514500,0.07,5040860000,64917300,0.0702396,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",26,"F0-D0-E0-R0-X0-cow-2"
"127",4269170000,206471000,0.07,4858350000,211018000,0.0713768,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",27,"F0-D0-E0-R0-X0-cow-2"
"128",4048840000,87816700,0.07,4440760000,89209200,0.0700921,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",28,"F0-D0-E0-R0-X0-cow-2"
"129",3814700000,111315000,0.07,4215880000,114326000,0.0703929,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",29,"F0-D0-E0-R0-X0-cow-2"
"130",3620780000,91991200,0.07,3967190000,95119700,0.0671052,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",30,"F0-D0-E0-R0-X0-cow-2"
"131",3406370000,100403000,0.07,3900730000,105761000,0.0677645,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",31,"F0-D0-E0-R0-X0-cow-2"
"132",3196620000,89373400,0.07,3553690000,91624700,0.0679774,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",32,"F0-D0-E0-R0-X0-cow-2"
"133",2988970000,237396000,0.07,3415620000,234233000,0.0677932,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",33,"F0-D0-E0-R0-X0-cow-2"
"134",2793890000,190320000,0.07,3143810000,195308000,0.0715145,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",34,"F0-D0-E0-R0-X0-cow-2"
"135",2652890000,108883000,0.07,2964500000,109961000,0.0674501,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",35,"F0-D0-E0-R0-X0-cow-2"
"136",2624330000,76637900,0.07,3013270000,82260100,0.0681413,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",36,"F0-D0-E0-R0-X0-cow-2"
"137",2631650000,123929000,0.07,3091390000,122956000,0.0670658,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",37,"F0-D0-E0-R0-X0-cow-2"
"138",2612670000,157674000,0.07,2993160000,156897000,0.0677594,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",38,"F0-D0-E0-R0-X0-cow-2"
"139",2564490000,94303700,0.07,2983090000,93672200,0.0677156,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",39,"F0-D0-E0-R0-X0-cow-2"
"140",2525410000,130190000,0.07,2909280000,132713000,0.0675902,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",40,"F0-D0-E0-R0-X0-cow-2"
"141",2494040000,123497000,0.07,2849090000,120814000,0.0691665,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",41,"F0-D0-E0-R0-X0-cow-2"
"142",2448940000,108014000,0.07,2743680000,109767000,0.0676608,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",42,"F0-D0-E0-R0-X0-cow-2"
"143",2414360000,130826000,0.07,2782680000,127485000,0.0685909,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",43,"F0-D0-E0-R0-X0-cow-2"
"144",2379820000,183109000,0.07,2712170000,180987000,0.0698046,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",44,"F0-D0-E0-R0-X0-cow-2"
"145",2345850000,115202000,0.07,2782430000,115150000,0.0684973,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",45,"F0-D0-E0-R0-X0-cow-2"
"146",2340640000,186185000,0.07,2670320000,187781000,0.0666251,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",46,"F0-D0-E0-R0-X0-cow-2"
"147",2365260000,147208000,0.07,2663230000,144891000,0.070401,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",47,"F0-D0-E0-R0-X0-cow-2"
"148",2395060000,76595300,0.07,2692080000,76999400,0.070411,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",48,"F0-D0-E0-R0-X0-cow-2"
"149",2453990000,58084300,0.07,2851130000,60514700,0.0710325,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",49,"F0-D0-E0-R0-X0-cow-2"
