"SSB_MSY_om","TotYield_MSY_om","SSB_Unfished_om","depletion_om","params_on_bound_om","NatM_p_1_Fem_GP_1_om","L_at_Amin_Fem_GP_1_om","L_at_Amax_Fem_GP_1_om","VonBert_K_Fem_GP_1_om","CV_young_Fem_GP_1_om","CV_old_Fem_GP_1_om","Wtlen_1_Fem_om","Wtlen_2_Fem_om","Mat50%_Fem_om","Mat_slope_Fem_om","Eggs/kg_inter_Fem_om","Eggs/kg_slope_wt_Fem_om","RecrDist_GP_1_om","RecrDist_Area_1_om","RecrDist_Seas_1_om","CohortGrowDev_om","SR_LN_R0_om","SR_BH_steep_om","SR_sigmaR_om","SR_envlink_om","SR_R1_offset_om","SR_autocorr_om","InitF_1Fishery_om","LnQ_base_1_Fishery_om","LnQ_base_2_Survey_om","LnQ_base_3_CPUE_om","AgeSel_1P_1_Fishery_om","AgeSel_1P_2_Fishery_om","AgeSel_1P_3_Fishery_om","AgeSel_1P_4_Fishery_om","AgeSel_1P_5_Fishery_om","AgeSel_1P_6_Fishery_om","AgeSel_2P_1_Survey_om","AgeSel_2P_2_Survey_om","AgeSel_2P_3_Survey_om","AgeSel_2P_4_Survey_om","AgeSel_2P_5_Survey_om","AgeSel_2P_6_Survey_om","Catch_endyear_om","NLL_TOTAL_om","NLL_Catch_om","NLL_Equil_catch_om","NLL_Survey_om","NLL_Discard_om","NLL_Mean_body_wt_om","NLL_Length_comp_om","NLL_Age_comp_om","NLL_Size_at_age_om","NLL_SizeFreq_om","NLL_Morphcomp_om","NLL_Tag_comp_om","NLL_Tag_negbin_om","NLL_Recruitment_om","NLL_Forecast_Recruitment_om","NLL_Parm_priors_om","NLL_Parm_softbounds_om","NLL_Parm_devs_om","NLL_Crash_Pen_om","SSB_MSY_em","TotYield_MSY_em","SSB_Unfished_em","depletion_em","params_on_bound_em","NatM_p_1_Fem_GP_1_em","L_at_Amin_Fem_GP_1_em","L_at_Amax_Fem_GP_1_em","VonBert_K_Fem_GP_1_em","CV_young_Fem_GP_1_em","CV_old_Fem_GP_1_em","Wtlen_1_Fem_em","Wtlen_2_Fem_em","Mat50%_Fem_em","Mat_slope_Fem_em","Eggs/kg_inter_Fem_em","Eggs/kg_slope_wt_Fem_em","RecrDist_GP_1_em","RecrDist_Area_1_em","RecrDist_Seas_1_em","CohortGrowDev_em","SR_LN_R0_em","SR_BH_steep_em","SR_sigmaR_em","SR_envlink_em","SR_R1_offset_em","SR_autocorr_em","InitF_1Fishery_em","LnQ_base_1_Fishery_em","LnQ_base_2_Survey_em","LnQ_base_3_CPUE_em","AgeSel_1P_1_Fishery_em","AgeSel_1P_2_Fishery_em","AgeSel_1P_3_Fishery_em","AgeSel_1P_4_Fishery_em","AgeSel_1P_5_Fishery_em","AgeSel_1P_6_Fishery_em","AgeSel_2P_1_Survey_em","AgeSel_2P_2_Survey_em","AgeSel_2P_3_Survey_em","AgeSel_2P_4_Survey_em","AgeSel_2P_5_Survey_em","AgeSel_2P_6_Survey_em","Catch_endyear_em","NLL_TOTAL_em","NLL_Catch_em","NLL_Equil_catch_em","NLL_Survey_em","NLL_Discard_em","NLL_Mean_body_wt_em","NLL_Length_comp_em","NLL_Age_comp_em","NLL_Size_at_age_em","NLL_SizeFreq_em","NLL_Morphcomp_em","NLL_Tag_comp_em","NLL_Tag_negbin_em","NLL_Recruitment_em","NLL_Forecast_Recruitment_em","NLL_Parm_priors_em","NLL_Parm_softbounds_em","NLL_Parm_devs_em","NLL_Crash_Pen_em","bias1","bias2","bias3","bias4","bias5","bias.converged","bias.tried","scenario","replicate","F","D","E","R","X","species","max_grad","version","RunTime","hessian"
1.408e+09,170594000,4082630000,0.454168024043325,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,128595000,11635.8,9.16238e-07,0,-252.573,NA,NA,0.0782981,42.2494,11784.7,NA,NA,NA,NA,61.1375,0,0,0,0,0,1491800000,159077000,4209670000,0.50361667304088,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6327,0.65,0.4,0,0,0,0,0,-0.0970113,0,2.65433,-1,-0.0532741,15,-999,-999,2.34829,-1,-0.116217,15,-999,-999,128595000,293.548,1.45555e-17,0,-17.0098,NA,NA,NA,350.55,NA,NA,NA,NA,NA,-40.0709,0,0.0762922,0.00152584,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",1,"F0","D3","E0","R0","X3","cow",1.47268e-05,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.534246306914905,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,148811000,11629.8,1.0984e-06,0,-252.573,NA,NA,0.0783099,43.8829,11784.4,NA,NA,NA,NA,53.7653,0,0,0,0,0,1679540000,182991000,4671820000,0.637954801340805,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7336,0.65,0.4,0,0,0,0,0,-0.108864,0,2.6007,-1,-0.0941579,15,-999,-999,1.83616,-1,-1.0055,15,-999,-999,148811000,306.585,1.13845e-17,0,-14.2704,NA,NA,NA,364.107,NA,NA,NA,NA,NA,-43.3501,0,0.0965922,0.00193184,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",2,"F0","D3","E0","R0","X3","cow",0.000315962,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.449286366876254,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,126631000,11630.4,1.17762e-06,0,-252.573,NA,NA,0.0782743,41.6537,11785.2,NA,NA,NA,NA,55.8427,0,0,0,0,0,1.691e+09,190400000,4533770000,0.621771726399884,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7372,0.65,0.4,0,0,0,0,0,-0.151778,0,2.70041,-1,-0.0411123,15,-999,-999,2.51806,-1,0.146176,15,-999,-999,126631000,284.163,1.3617e-17,0,-14.732,NA,NA,NA,337.902,NA,NA,NA,NA,NA,-39.0791,0,0.0707646,0.00141529,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",3,"F0","D3","E0","R0","X3","cow",0.000136712,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.459456281857528,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,131157000,11626,1.10128e-06,0,-252.573,NA,NA,0.0782843,41.7133,11784.4,NA,NA,NA,NA,52.1152,0,0,0,0,0,1649300000,169993000,4644770000,0.511872493148208,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7283,0.65,0.4,0,0,0,0,0,0.0298886,0,2.68567,-1,0.000629709,15,-999,-999,2.4528,-1,0.0833507,15,-999,-999,131157000,276.096,4.07726e-17,0,-15.7997,NA,NA,NA,338.612,NA,NA,NA,NA,NA,-46.7893,0,0.0720883,0.00144177,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",4,"F0","D3","E0","R0","X3","cow",0.00275499,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.58710194164056,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,165782000,11629.2,1.38178e-06,0,-252.573,NA,NA,0.078323,44.1853,11785,NA,NA,NA,NA,52.2571,0,0,0,0,0,1766220000,190723000,4909770000,0.712862313305919,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7653,0.65,0.4,0,0,0,0,0,-0.119608,0,2.73755,-1,0.0502247,15,-999,-999,2.33111,-1,-0.0747777,15,-999,-999,165782000,314.491,3.33672e-18,0,-15.7612,NA,NA,NA,365.819,NA,NA,NA,NA,NA,-35.6433,0,0.0741895,0.00148379,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",5,"F0","D3","E0","R0","X3","cow",0.000398487,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.511038227809035,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,144295000,11618.1,1.03629e-06,0,-252.573,NA,NA,0.0783003,42.7547,11784.6,NA,NA,NA,NA,42.958,0,0,0,0,0,1695330000,181589000,4435290000,0.516175943399417,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7141,0.65,0.4,0,0,0,0,0,-0.0356056,0,2.7582,-1,0.108185,15,-999,-999,2.49872,-1,0.133886,15,-999,-999,144295000,304.23,1.9568e-17,0,-16.125,NA,NA,NA,369.688,NA,NA,NA,NA,NA,-49.4034,0,0.0691273,0.00138255,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",6,"F0","D3","E0","R0","X3","cow",0.000415683,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.643161393513495,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,180168000,11636.1,1.07274e-06,0,-252.573,NA,NA,0.0783448,45.3458,11784.8,NA,NA,NA,NA,58.162,0,0,0,0,0,1589670000,182166000,4372710000,0.694713347100539,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7081,0.65,0.4,0,0,0,0,0,-0.197539,0,2.71137,-1,0.0292297,15,-999,-999,2.44045,-1,0.0839408,15,-999,-999,180168000,290.415,3.50581e-18,0,-10.8208,NA,NA,NA,333.106,NA,NA,NA,NA,NA,-31.9435,0,0.0716772,0.00143354,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",7,"F0","D3","E0","R0","X3","cow",9.44493e-05,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.58423124309575,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,164501000,11621.8,9.17417e-07,0,-252.573,NA,NA,0.0783288,42.8342,11784.6,NA,NA,NA,NA,46.5654,0,0,0,0,0,1622290000,178041000,4662880000,0.559295971588375,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7318,0.65,0.4,0,0,0,0,0,-0.0920215,0,2.67749,-1,-0.0338345,15,-999,-999,2.35802,-1,-0.0578646,15,-999,-999,164501000,283.622,6.94449e-18,0,-14.8868,NA,NA,NA,342.492,NA,NA,NA,NA,NA,-44.0593,0,0.0751392,0.00150278,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",8,"F0","D3","E0","R0","X3","cow",9.06011e-05,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.514731925254064,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,146300000,11624.7,1.01558e-06,0,-252.573,NA,NA,0.0783089,42.6479,11784.9,NA,NA,NA,NA,49.3887,0,0,0,0,0,1590510000,185639000,4400420000,0.626990150940138,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7141,0.65,0.4,0,0,0,0,0,-0.0972648,0,2.7308,-1,0.0448734,15,-999,-999,2.38779,-1,-0.0100833,15,-999,-999,146300000,312.105,3.68892e-18,0,-13.4357,NA,NA,NA,365.88,NA,NA,NA,NA,NA,-40.4133,0,0.0728696,0.00145739,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",9,"F0","D3","E0","R0","X3","cow",9.17973e-07,"#V3.24O",NA,FALSE
1.408e+09,170594000,4082630000,0.534481449457825,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.7,0.65,0.4,0,0,0,0,0,0,0,2.7,-1,0,15,-999,-999,2.4,-1,0,15,-999,-999,153779000,11630.7,1.42958e-06,0,-252.573,NA,NA,0.0783095,44.6427,11784,NA,NA,NA,NA,54.2586,0,0,0,0,0,1524930000,169729000,4097840000,0.714883938855592,0,0.2,20,132,0.2,0.1,0.1,6.8e-06,3.101,1.886,-4.89923,1,0,0,0,0,1,18.6397,0.65,0.4,0,0,0,0,0,-0.131673,0,2.69953,-1,0.0105266,15,-999,-999,2.30203,-1,-0.135062,15,-999,-999,153779000,312.509,6.58329e-18,0,-16.617,NA,NA,NA,369.414,NA,NA,NA,NA,NA,-40.3651,0,0.0760416,0.00152083,0,0,NA,NA,NA,NA,NA,NA,NA,"F0-D3-E0-R0-X3-cow",10,"F0","D3","E0","R0","X3","cow",0.00471477,"#V3.24O",NA,FALSE
