"","SSB_MSY_om","TotYield_MSY_om","SSB_Unfished_om","depletion_om","NatM_p_1_Fem_GP_1_om","L_at_Amin_Fem_GP_1_om","L_at_Amax_Fem_GP_1_om","VonBert_K_Fem_GP_1_om","CV_young_Fem_GP_1_om","CV_old_Fem_GP_1_om","Wtlen_1_Fem_om","Wtlen_2_Fem_om","Mat50._Fem_om","Mat_slope_Fem_om","Eggs.kg_inter_Fem_om","Eggs.kg_slope_wt_Fem_om","RecrDist_GP_1_om","RecrDist_Area_1_om","RecrDist_Seas_1_om","CohortGrowDev_om","L_at_Amax_Fem_GP_1_ENV_add_om","SR_LN_R0_om","SR_BH_steep_om","SR_sigmaR_om","SR_envlink_om","SR_R1_offset_om","SR_autocorr_om","InitF_1Fishery_om","LnQ_base_1_Fishery_om","LnQ_base_2_Survey_om","LnQ_base_3_CPUE_om","AgeSel_1P_1_Fishery_om","AgeSel_1P_2_Fishery_om","AgeSel_1P_3_Fishery_om","AgeSel_1P_4_Fishery_om","AgeSel_1P_5_Fishery_om","AgeSel_1P_6_Fishery_om","AgeSel_2P_1_Survey_om","AgeSel_2P_2_Survey_om","AgeSel_2P_3_Survey_om","AgeSel_2P_4_Survey_om","AgeSel_2P_5_Survey_om","AgeSel_2P_6_Survey_om","Catch_endyear_om","NLL_TOTAL_om","NLL_Catch_om","NLL_Equil_catch_om","NLL_Survey_om","NLL_Discard_om","NLL_Mean_body_wt_om","NLL_Length_comp_om","NLL_Age_comp_om","NLL_Size_at_age_om","NLL_SizeFreq_om","NLL_Morphcomp_om","NLL_Tag_comp_om","NLL_Tag_negbin_om","NLL_Recruitment_om","NLL_Forecast_Recruitment_om","NLL_Parm_priors_om","NLL_Parm_softbounds_om","NLL_Parm_devs_om","NLL_Crash_Pen_om","SSB_MSY_em","TotYield_MSY_em","SSB_Unfished_em","depletion_em","params_on_bound_em","params_stuck_low_em","params_stuck_high_em","NatM_p_1_Fem_GP_1_em","L_at_Amin_Fem_GP_1_em","L_at_Amax_Fem_GP_1_em","VonBert_K_Fem_GP_1_em","CV_young_Fem_GP_1_em","CV_old_Fem_GP_1_em","Wtlen_1_Fem_em","Wtlen_2_Fem_em","Mat50._Fem_em","Mat_slope_Fem_em","Eggs.kg_inter_Fem_em","Eggs.kg_slope_wt_Fem_em","RecrDist_GP_1_em","RecrDist_Area_1_em","RecrDist_Seas_1_em","CohortGrowDev_em","SR_LN_R0_em","SR_BH_steep_em","SR_sigmaR_em","SR_envlink_em","SR_R1_offset_em","SR_autocorr_em","InitF_1Fishery_em","LnQ_base_1_Fishery_em","LnQ_base_2_Survey_em","LnQ_base_3_CPUE_em","AgeSel_1P_1_Fishery_em","AgeSel_1P_2_Fishery_em","AgeSel_1P_3_Fishery_em","AgeSel_1P_4_Fishery_em","AgeSel_1P_5_Fishery_em","AgeSel_1P_6_Fishery_em","AgeSel_2P_1_Survey_em","AgeSel_2P_2_Survey_em","AgeSel_2P_3_Survey_em","AgeSel_2P_4_Survey_em","AgeSel_2P_5_Survey_em","AgeSel_2P_6_Survey_em","Catch_endyear_em","NLL_TOTAL_em","NLL_Catch_em","NLL_Equil_catch_em","NLL_Survey_em","NLL_Discard_em","NLL_Mean_body_wt_em","NLL_Length_comp_em","NLL_Age_comp_em","NLL_Size_at_age_em","NLL_SizeFreq_em","NLL_Morphcomp_em","NLL_Tag_comp_em","NLL_Tag_negbin_em","NLL_Recruitment_em","NLL_Forecast_Recruitment_em","NLL_Parm_priors_em","NLL_Parm_softbounds_em","NLL_Parm_devs_em","NLL_Crash_Pen_em","bias1","bias2","bias3","bias4","bias5","bias.converged","bias.tried","scenario","replicate","D","F","G","X","species","max_grad","version","RunTime","hessian","E","ID"
"1",215129000,32.052,580652000,0.323360635974732,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,33.2495,329061,1.43431e-07,0,-178.211,NA,NA,NA,11547.5,317628,NA,NA,NA,NA,63.206,0,0,0,0,0,204744000,29.2803,553032000,0.361049631847705,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.55126,0.44,0.5,0,0,0,0,0,0.00763078,0,21.3557,-1,4.09418,15,-999,999,18.1592,-1,4.05477,15,-999,999,33.2495,5239170,5.96137e-09,0,5234550,NA,NA,NA,4620.65,NA,NA,NA,NA,NA,-8.9916,0,0,0.000900125,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",1,"D2","F0","G0","X2","yellow-age",0.21931,"#V3.24O",3.08333333333333,FALSE,NA,"D2-F0-G0-X2-yellow-age-1"
"2",215129000,32.052,580652000,0.33927205968463,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,35.1278,329018,1.1899e-07,0,-178.211,NA,NA,NA,11509.2,317632,NA,NA,NA,NA,54.9667,0,0,0,0,0,222250000,31.5841,600188000,0.340749898365179,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.63309,0.44,0.5,0,0,0,0,0,0.00562658,0,21.3795,-1,4.0995,15,-999,999,18.1043,-1,4.0477,15,-999,999,35.1278,5300910,4.90327e-09,0,5296300,NA,NA,NA,4622.44,NA,NA,NA,NA,NA,-12.35,0,0,0.000900748,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",2,"D2","F0","G0","X2","yellow-age",0.0848684,"#V3.24O",3.25,FALSE,NA,"D2-F0-G0-X2-yellow-age-2"
"3",215129000,32.052,580652000,0.330847047801437,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,33.8824,329215,9.43225e-08,0,-178.211,NA,NA,NA,11679,317657,NA,NA,NA,NA,57.1369,0,0,0,0,0,221516000,31.4834,599914000,0.332392642945489,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.63264,0.44,0.5,0,0,0,0,0,0.022759,0,21.2391,-1,4.09113,15,-999,999,18.596,-1,4.12095,15,-999,999,33.8824,5324700,4.45617e-09,0,5320090,NA,NA,NA,4620.7,NA,NA,NA,NA,NA,-10.4222,0,0,0.000886736,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",3,"D2","F0","G0","X2","yellow-age",2.9158e-06,"#V3.24O",3.18333333333333,FALSE,NA,"D2-F0-G0-X2-yellow-age-3"
"4",215129000,32.052,580652000,0.361748517184131,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,37.2381,329217,1.14138e-07,0,-178.211,NA,NA,NA,11709.7,317632,NA,NA,NA,NA,53.3458,0,0,0,0,0,225423000,32.1678,609327000,0.375254994444691,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.6482,0.44,0.5,0,0,0,0,0,-0.0249596,0,21.1366,-1,4.06738,15,-999,999,18.3227,-1,4.07851,15,-999,999,37.2381,5323400,4.17201e-09,0,5318790,NA,NA,NA,4630.9,NA,NA,NA,NA,NA,-15.886,0,0,0.000900725,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",4,"D2","F0","G0","X2","yellow-age",0.000125747,"#V3.24O",3.18333333333333,FALSE,NA,"D2-F0-G0-X2-yellow-age-4"
"5",215129000,32.052,580652000,0.329329787893609,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,33.9855,328919,1.15953e-07,0,-178.211,NA,NA,NA,11412.4,317632,NA,NA,NA,NA,53.4033,0,0,0,0,0,219331000,31.4591,593010000,0.334596381174011,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.62106,0.44,0.5,0,0,0,0,0,0.0066268,0,21.2026,-1,4.07734,15,-999,999,18.3486,-1,4.08989,15,-999,999,33.9855,5299410,4.80491e-09,0,5294700,NA,NA,NA,4732.02,NA,NA,NA,NA,NA,-16.2404,0,0,0.000896298,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",5,"D2","F0","G0","X2","yellow-age",0.373725,"#V3.24O",3.16666666666667,FALSE,NA,"D2-F0-G0-X2-yellow-age-5"
"6",215129000,32.052,580652000,0.356816130832237,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,36.8103,328968,9.35868e-08,0,-178.211,NA,NA,NA,11488.6,317614,NA,NA,NA,NA,43.6296,0,0,0,0,0,228566000,32.8267,614313000,0.356928796883673,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.65635,0.44,0.5,0,0,0,0,0,-0.0128436,0,21.2644,-1,4.10652,15,-999,999,18.346,-1,4.09385,15,-999,999,36.8103,5313050,4.22364e-09,0,5308420,NA,NA,NA,4645.88,NA,NA,NA,NA,NA,-22.975,0,0,0.000889933,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",6,"D2","F0","G0","X2","yellow-age",4.0317e-05,"#V3.24O",3.11666666666667,FALSE,NA,"D2-F0-G0-X2-yellow-age-6"
"7",215129000,32.052,580652000,0.356618077609308,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,37.8862,328882,1.29371e-07,0,-178.211,NA,NA,NA,11365,317635,NA,NA,NA,NA,59.5782,0,0,0,0,0,218113000,30.7202,589885000,0.371360519423277,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.61578,0.44,0.5,0,0,0,0,0,-0.00337273,0,21.2764,-1,4.08762,15,-999,999,18.1782,-1,4.06647,15,-999,999,37.8862,5251280,5.61444e-09,0,5246540,NA,NA,NA,4754.27,NA,NA,NA,NA,NA,-11.6606,0,0,0.000899401,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",7,"D2","F0","G0","X2","yellow-age",1.48817e-05,"#V3.24O",3.13333333333333,FALSE,NA,"D2-F0-G0-X2-yellow-age-7"
"8",215129000,32.052,580652000,0.383236430770926,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,40.0336,329193,1.17561e-07,0,-178.211,NA,NA,NA,11704.8,317618,NA,NA,NA,NA,47.5327,0,0,0,0,0,226602000,32.3421,609471000,0.392164680518023,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.64844,0.44,0.5,0,0,0,0,0,-0.0147805,0,21.1414,-1,4.08137,15,-999,999,18.2974,-1,4.08623,15,-999,999,40.0336,5292990,4.56227e-09,0,5288310,NA,NA,NA,4705.61,NA,NA,NA,NA,NA,-21.9538,0,0,0.000896855,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",8,"D2","F0","G0","X2","yellow-age",2.94675e-05,"#V3.24O",3.13333333333333,FALSE,NA,"D2-F0-G0-X2-yellow-age-8"
"9",215129000,32.052,580652000,0.361469520470092,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,37.0324,329075,8.89753e-08,0,-178.211,NA,NA,NA,11572.5,317630,NA,NA,NA,NA,50.5648,0,0,0,0,0,219606000,31.309,596902000,0.372610579291073,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.6276,0.44,0.5,0,0,0,0,0,0.016894,0,21.2356,-1,4.08924,15,-999,999,18.6357,-1,4.12918,15,-999,999,37.0324,5290800,4.79663e-09,0,5286180,NA,NA,NA,4638.43,NA,NA,NA,NA,NA,-17.5467,0,0,0.000885457,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",9,"D2","F0","G0","X2","yellow-age",3.15563e-06,"#V3.24O",3.18333333333333,FALSE,NA,"D2-F0-G0-X2-yellow-age-9"
"10",215129000,32.052,580652000,0.28928859282324,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,29.7586,328676,1.2105e-07,0,-178.211,NA,NA,NA,11190.2,317607,NA,NA,NA,NA,56.2611,0,0,0,0,0,211276000,30.1146,570731000,0.32074479921364,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.58277,0.44,0.5,0,0,0,0,0,0.0118497,0,21.1872,-1,4.06949,15,-999,999,18.5838,-1,4.10153,15,-999,999,29.7586,5238150,5.93153e-09,0,5233530,NA,NA,NA,4642.38,NA,NA,NA,NA,NA,-15.4206,0,0,0.00089456,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",10,"D2","F0","G0","X2","yellow-age",5.28012e-07,"#V3.24O",3.1,FALSE,NA,"D2-F0-G0-X2-yellow-age-10"
"11",215129000,32.052,580652000,0.340944317766924,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,35.3812,328948,1.22703e-07,0,-178.211,NA,NA,NA,11459.4,317622,NA,NA,NA,NA,44.1245,0,0,0,0,0,223130000,31.3695,601461000,0.339546537514486,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.63521,0.44,0.5,0,0,0,0,0,0.00972775,0,21.2838,-1,4.08114,15,-999,999,18.2496,-1,4.06568,15,-999,999,35.3812,5280370,5.16546e-09,0,5275710,NA,NA,NA,4680.88,NA,NA,NA,NA,NA,-23.7775,0,0,0.000900235,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",11,"D2","F0","G0","X2","yellow-age",0.00615108,"#V3.24O",3.16666666666667,FALSE,NA,"D2-F0-G0-X2-yellow-age-11"
"12",215129000,32.052,580652000,0.42238208083327,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,44.5323,329417,1.24743e-07,0,-178.211,NA,NA,NA,11897.8,317639,NA,NA,NA,NA,58.566,0,0,0,0,0,231204000,32.6529,622978000,0.396511594309911,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.67036,0.44,0.5,0,0,0,0,0,0.0174401,0,21.5079,-1,4.12188,15,-999,999,18.417,-1,4.11079,15,-999,999,44.5323,5312910,4.48326e-09,0,5308290,NA,NA,NA,4626.45,NA,NA,NA,NA,NA,-9.04023,0,0,0.000882618,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",12,"D2","F0","G0","X2","yellow-age",0.0612541,"#V3.24O",3.15,FALSE,NA,"D2-F0-G0-X2-yellow-age-12"
"13",215129000,32.052,580652000,0.382719770189373,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,39.7159,328961,1.57289e-07,0,-178.211,NA,NA,NA,11487.3,317605,NA,NA,NA,NA,46.3292,0,0,0,0,0,240989000,34.3084,647722000,0.366041295494055,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.70931,0.44,0.5,0,0,0,0,0,-0.0196702,0,21.2252,-1,4.0725,15,-999,999,18.0388,-1,4.06126,15,-999,999,39.7159,5347570,3.70567e-09,0,5343000,NA,NA,NA,4574.74,NA,NA,NA,NA,NA,-13.6906,0,0,0.000904405,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",13,"D2","F0","G0","X2","yellow-age",3.92458e-06,"#V3.24O",3.21666666666667,FALSE,NA,"D2-F0-G0-X2-yellow-age-13"
"14",215129000,32.052,580652000,0.397537595668318,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,41.4079,328984,9.6725e-08,0,-178.211,NA,NA,NA,11509.2,317615,NA,NA,NA,NA,37.6939,0,0,0,0,0,238881000,33.7041,647153000,0.387095478194492,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.70843,0.44,0.5,0,0,0,0,0,-0.0378549,0,21.2233,-1,4.09066,15,-999,999,18.0655,-1,4.05889,15,-999,999,41.4079,5338300,3.65282e-09,0,5333660,NA,NA,NA,4665.41,NA,NA,NA,NA,NA,-24.2917,0,0,0.000901316,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",14,"D2","F0","G0","X2","yellow-age",5.35517e-07,"#V3.24O",3.21666666666667,FALSE,NA,"D2-F0-G0-X2-yellow-age-14"
"15",215129000,32.052,580652000,0.359575098337731,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,37.1992,328967,9.15014e-08,0,-178.211,NA,NA,NA,11470.1,317626,NA,NA,NA,NA,49.7558,0,0,0,0,0,2.23e+08,31.4079,602601000,0.377082016126757,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.6371,0.44,0.5,0,0,0,0,0,0.00339677,0,21.2574,-1,4.0843,15,-999,999,18.2711,-1,4.07579,15,-999,999,37.1992,5295550,4.62e-09,0,5290870,NA,NA,NA,4689,NA,NA,NA,NA,NA,-17.5315,0,0,0.000897785,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",15,"D2","F0","G0","X2","yellow-age",3.93048e-05,"#V3.24O",3.13333333333333,FALSE,NA,"D2-F0-G0-X2-yellow-age-15"
"16",215129000,32.052,580652000,0.400451561348277,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,41.8407,329164,1.09467e-07,0,-178.211,NA,NA,NA,11662,317629,NA,NA,NA,NA,51.0339,0,0,0,0,0,232432000,33.0728,629237000,0.376684778549259,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.68036,0.44,0.5,0,0,0,0,0,0.00537545,0,21.2098,-1,4.08969,15,-999,999,18.2912,-1,4.08147,15,-999,999,41.8407,5319720,4.30815e-09,0,5315040,NA,NA,NA,4684.95,NA,NA,NA,NA,NA,-9.67852,0,0,0.000895873,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",16,"D2","F0","G0","X2","yellow-age",6.4617e-05,"#V3.24O",3.11666666666667,FALSE,NA,"D2-F0-G0-X2-yellow-age-16"
"17",215129000,32.052,580652000,0.441762019247329,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,45.4929,329360,7.9584e-08,0,-178.211,NA,NA,NA,11853.6,317642,NA,NA,NA,NA,41.7109,0,0,0,0,0,235001000,33.8267,635060000,0.423366296098006,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.68957,0.44,0.5,0,0,0,0,0,-0.0129717,0,21.2803,-1,4.10329,15,-999,999,18.123,-1,4.06285,15,-999,999,45.4929,5351240,3.53514e-09,0,5346690,NA,NA,NA,4564.31,NA,NA,NA,NA,NA,-17.6552,0,0,0.000897568,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",17,"D2","F0","G0","X2","yellow-age",5.62691e-06,"#V3.24O",3.2,FALSE,NA,"D2-F0-G0-X2-yellow-age-17"
"18",215129000,32.052,580652000,0.39057473323092,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,40.8577,329122,1.0619e-07,0,-178.211,NA,NA,NA,11604.2,317643,NA,NA,NA,NA,53.1728,0,0,0,0,0,237141000,33.5478,638472000,0.365730995251162,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.69493,0.44,0.5,0,0,0,0,0,-0.0142544,0,21.0848,-1,4.06822,15,-999,999,18.228,-1,4.08671,15,-999,999,40.8577,5304990,4.29479e-09,0,5300330,NA,NA,NA,4672.51,NA,NA,NA,NA,NA,-15.4216,0,0,0.00089994,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",18,"D2","F0","G0","X2","yellow-age",2.62449e-06,"#V3.24O",3.13333333333333,FALSE,NA,"D2-F0-G0-X2-yellow-age-18"
"19",215129000,32.052,580652000,0.332615749192287,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,33.8822,329557,9.53508e-08,0,-178.211,NA,NA,NA,12003.6,317658,NA,NA,NA,NA,72.6713,0,0,0,0,0,206731000,29.7239,559287000,0.350775183403154,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.56251,0.44,0.5,0,0,0,0,0,0.0325751,0,21.4044,-1,4.10849,15,-999,999,18.3386,-1,4.08302,15,-999,999,33.8822,5307490,4.79516e-09,0,5302800,NA,NA,NA,4690.93,NA,NA,NA,NA,NA,-0.857358,0,0,0.000890962,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",19,"D2","F0","G0","X2","yellow-age",3.78191e-05,"#V3.24O",3.11666666666667,FALSE,NA,"D2-F0-G0-X2-yellow-age-19"
"20",215129000,32.052,580652000,0.330328665017945,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,33.596,329054,1.19606e-07,0,-178.211,NA,NA,NA,11551.5,317623,NA,NA,NA,NA,58.0789,0,0,0,0,0,211867000,30.1799,573483000,0.338407590111651,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.58758,0.44,0.5,0,0,0,0,0,0.0402234,0,21.2073,-1,4.08055,15,-999,999,18.4141,-1,4.07322,15,-999,999,33.596,5257170,5.52912e-09,0,5252470,NA,NA,NA,4718.52,NA,NA,NA,NA,NA,-12.7011,0,0,0.000898393,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",20,"D2","F0","G0","X2","yellow-age",3.25493e-05,"#V3.24O",3.16666666666667,FALSE,NA,"D2-F0-G0-X2-yellow-age-20"
"21",215129000,32.052,580652000,0.349117888167095,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,36.0536,329002,1.36266e-07,0,-178.211,NA,NA,NA,11473.3,317654,NA,NA,NA,NA,52.1424,0,0,0,0,0,217067000,30.6087,585071000,0.370995998776217,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.60758,0.44,0.5,0,0,0,0,0,0.00235064,0,21.0579,-1,4.05222,15,-999,999,18.3114,-1,4.08754,15,-999,999,36.0536,5259780,5.26372e-09,0,5255110,NA,NA,NA,4693.12,NA,NA,NA,NA,NA,-19.7456,0,0,0.000902394,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",21,"D2","F0","G0","X2","yellow-age",1.64157e-05,"#V3.24O",3.13333333333333,FALSE,NA,"D2-F0-G0-X2-yellow-age-21"
"22",215129000,32.052,580652000,0.38873542156059,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,1,5.6,0.44,0.5,0,0,0,0,0,0,0,21.2,-1,4.08,15,-999,999,18.28,-1,4.08,15,-999,999,39.5778,329573,9.0629e-08,0,-178.211,NA,NA,NA,12031.9,317657,NA,NA,NA,NA,62.8777,0,0,0,0,0,222087000,31.7554,599743000,0.402072220934634,0,NA,NA,0.08,18,62,0.047,0.13,0.13,9.77e-06,3.17125,14.6,-0.474,137900,36500,1,1,1,1,5.63235,0.44,0.5,0,0,0,0,0,-0.00649459,0,21.3628,-1,4.10508,15,-999,999,18.2379,-1,4.07382,15,-999,999,39.5778,5318500,4.13048e-09,0,5314020,NA,NA,NA,4493.38,NA,NA,NA,NA,NA,-7.62824,0,0,0.00089406,0,0,NA,NA,NA,NA,NA,NA,NA,"D2-F0-G0-X2-yellow-age",22,"D2","F0","G0","X2","yellow-age",0.431921,"#V3.24O",3,FALSE,NA,"D2-F0-G0-X2-yellow-age-22"
