"SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","F","D","E","R","X","species","year"
1851870000,202123000,0.07,2069860000,166600000,0.0703716,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",99
1854200000,130197000,0.07,2048570000,114655000,0.0718391,"F0-D0-E0-R0-X0-cow",1,"F0","D0","E0","R0","X0","cow",100
4082630000,179006000,0,4378030000,184754000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",1
4082630000,108012000,0,4407530000,134908000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",2
4095950000,326581000,0,4360570000,352624000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",3
4125540000,130524000,0,4487380000,150369000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",4
4191800000,89370400,0,4584410000,90473000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",5
4350590000,148935000,0,4805320000,147591000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",6
4462980000,72612200,0,5004850000,74228700,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",7
4527340000,69600400,0,5081330000,86528700,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",8
4549350000,99354300,0,5007520000,106436000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",9
4490770000,95047400,0,4916030000,110708000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",10
4377240000,51313400,0,4777760000,60727000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",11
4239130000,79450800,0,4660680000,81469700,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",12
4076180000,67878700,0,4536450000,77713300,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",13
3887790000,239087000,0,4278300000,284905000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",14
3698630000,126140000,0,4077110000,141428000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",15
3558160000,174050000,0,3976120000,184242000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",16
3526880000,245862000,0,4027550000,258614000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",17
3542550000,175771000,0,4101760000,165500000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",18
3643820000,164814000,0,4269630000,167868000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",19
3823830000,117584000,0,4535900000,114190000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",20
4017880000,92023900,0,4766120000,97457900,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",21
4192470000,142418000,0,4899100000,130201000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",22
4303560000,221788000,0,4943210000,215608000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",23
4353670000,185115000,0,4921980000,200521000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",24
4400490000,165656000,0,4886940000,180381000,0,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",25
4.481e+09,63514500,0.07,5033950000,77843600,0.0690155,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",26
4269170000,206471000,0.07,4747560000,208777000,0.069316,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",27
4048840000,87816700,0.07,4441120000,105081000,0.0696323,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",28
3814700000,111315000,0.07,4235290000,124152000,0.0694769,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",29
3620780000,91991200,0.07,4027250000,109395000,0.0695832,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",30
3406370000,100403000,0.07,3798770000,104299000,0.0686381,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",31
3196620000,89373400,0.07,3590850000,91987500,0.0686444,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",32
2988970000,237396000,0.07,3355800000,229059000,0.0672929,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",33
2793890000,190320000,0.07,3183670000,190103000,0.0675552,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",34
2652890000,108883000,0.07,3047550000,102187000,0.067565,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",35
2624330000,76637900,0.07,3024340000,79719000,0.0686659,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",36
2631650000,123929000,0.07,3016650000,136211000,0.0682432,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",37
2612670000,157674000,0.07,2993730000,152347000,0.0691918,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",38
2564490000,94303700,0.07,2887490000,93378700,0.0687707,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",39
2525410000,130190000,0.07,2805030000,143172000,0.0700479,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",40
2494040000,123497000,0.07,2779130000,128542000,0.0700242,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",41
2448940000,108014000,0.07,2701990000,114156000,0.0708452,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",42
2414360000,130826000,0.07,2694810000,138401000,0.0702836,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",43
2379820000,183109000,0.07,2678730000,186639000,0.0704932,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",44
2345850000,115202000,0.07,2620770000,113917000,0.0705297,"F0-D0-E0-R0-X0-cow",2,"F0","D0","E0","R0","X0","cow",45
